Table_Ref,CollectionYearRange,Parent_Org_ONS_Code,Parent_Org_Name,Org_ONS_Code,Org_Name,Child_Age,Unit,Indicator,Value
9a_9b_9c,2018-19,E12000007,London,E09000004,Bexley,24m,Number,DTap_IPV_Hib,2956
9a_9b_9c,2018-19,E12000007,London,E09000004,Bexley,24m,Number,MMR,2797
9a_9b_9c,2018-19,E12000007,London,E09000004,Bexley,24m,Number,Hib_MenC,2818
9a_9b_9c,2018-19,E12000007,London,E09000004,Bexley,24m,Number,PCV,2763
9a_9b_9c,2018-19,E12000007,London,E09000004,Bexley,24m,Number,MenB_booster,2645
9a_9b_9c,2018-19,E12000007,London,E09000005,Brent,24m,Number,24m_Eligible_Pop,4834
9a_9b_9c,2018-19,E12000007,London,E09000005,Brent,24m,Number,DTap_IPV_Hib,4364
9a_9b_9c,2018-19,E12000007,London,E09000005,Brent,24m,Number,MMR,4000
9a_9b_9c,2018-19,E12000007,London,E09000005,Brent,24m,Number,Hib_MenC,4096
9a_9b_9c,2018-19,E12000007,London,E09000005,Brent,24m,Number,PCV,3993
9a_9b_9c,2018-19,E12000007,London,E09000005,Brent,24m,Number,MenB_booster,3871
9a_9b_9c,2018-19,E12000007,London,E09000006,Bromley,24m,Number,24m_Eligible_Pop,4351
9a_9b_9c,2018-19,E12000007,London,E09000006,Bromley,24m,Number,DTap_IPV_Hib,4128
9a_9b_9c,2018-19,E12000007,London,E09000006,Bromley,24m,Number,MMR,3956
9a_9b_9c,2018-19,E12000007,London,E09000006,Bromley,24m,Number,Hib_MenC,3979
9a_9b_9c,2018-19,E12000007,London,E09000006,Bromley,24m,Number,PCV,3930
9a_9b_9c,2018-19,E12000007,London,E09000006,Bromley,24m,Number,MenB_booster,3871
9a_9b_9c,2018-19,E12000007,London,E09000007,Camden,24m,Number,24m_Eligible_Pop,2657
9a_9b_9c,2018-19,E12000007,London,E09000007,Camden,24m,Number,DTap_IPV_Hib,2390
9a_9b_9c,2018-19,E12000007,London,E09000007,Camden,24m,Number,MMR,2090
9a_9b_9c,2018-19,E12000007,London,E09000007,Camden,24m,Number,Hib_MenC,2090
9a_9b_9c,2018-19,E12000007,London,E09000007,Camden,24m,Number,PCV,2072
9a_9b_9c,2018-19,E12000007,London,E09000007,Camden,24m,Number,MenB_booster,1995
9a_9b_9c,2018-19,E12000007,London,E09000008,Croydon,24m,Number,24m_Eligible_Pop,5463
9a_9b_9c,2018-19,E12000007,London,E09000008,Croydon,24m,Number,DTap_IPV_Hib,4913
9a_9b_9c,2018-19,E12000007,London,E09000008,Croydon,24m,Number,MMR,4427
9a_9b_9c,2018-19,E12000007,London,E09000008,Croydon,24m,Number,Hib_MenC,4428
9a_9b_9c,2018-19,E12000007,London,E09000008,Croydon,24m,Number,PCV,4462
9a_9b_9c,2018-19,E12000007,London,E09000008,Croydon,24m,Number,MenB_booster,4227
9a_9b_9c,2018-19,E12000007,London,E09000009,Ealing,24m,Number,24m_Eligible_Pop,5342
9a_9b_9c,2018-19,E12000007,London,E09000009,Ealing,24m,Number,DTap_IPV_Hib,4917
9a_9b_9c,2018-19,E12000007,London,E09000009,Ealing,24m,Number,MMR,4464
9a_9b_9c,2018-19,E12000007,London,E09000009,Ealing,24m,Number,Hib_MenC,4495
9a_9b_9c,2018-19,E12000007,London,E09000009,Ealing,24m,Number,PCV,4333
9a_9b_9c,2018-19,E12000007,London,E09000009,Ealing,24m,Number,MenB_booster,4169
9a_9b_9c,2018-19,E12000007,London,E09000010,Enfield,24m,Number,24m_Eligible_Pop,4750
9a_9b_9c,2018-19,E12000007,London,E09000010,Enfield,24m,Number,DTap_IPV_Hib,4321
9a_9b_9c,2018-19,E12000007,London,E09000010,Enfield,24m,Number,MMR,3748
9a_9b_9c,2018-19,E12000007,London,E09000010,Enfield,24m,Number,Hib_MenC,3804
9a_9b_9c,2018-19,E12000007,London,E09000010,Enfield,24m,Number,PCV,3826
9a_9b_9c,2018-19,E12000007,London,E09000010,Enfield,24m,Number,MenB_booster,3680
9a_9b_9c,2018-19,E12000007,London,E09000011,Greenwich,24m,Number,24m_Eligible_Pop,4556
9a_9b_9c,2018-19,E12000007,London,E09000011,Greenwich,24m,Number,DTap_IPV_Hib,4205
9a_9b_9c,2018-19,E12000007,London,E09000011,Greenwich,24m,Number,MMR,3961
9a_9b_9c,2018-19,E12000007,London,E09000011,Greenwich,24m,Number,Hib_MenC,3985
9a_9b_9c,2018-19,E12000007,London,E09000011,Greenwich,24m,Number,PCV,3890
9a_9b_9c,2018-19,E12000007,London,E09000011,Greenwich,24m,Number,MenB_booster,3760
9a_9b_9c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),24m,Number,24m_Eligible_Pop,4357
9a_9b_9c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),24m,Number,DTap_IPV_Hib,3557
9a_9b_9c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),24m,Number,MMR,3236
9a_9b_9c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),24m,Number,Hib_MenC,3104
9a_9b_9c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),24m,Number,PCV,3226
9a_9b_9c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),24m,Number,MenB_booster,2997
9a_9b_9c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,24m,Number,24m_Eligible_Pop,2472
9a_9b_9c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,24m,Number,DTap_IPV_Hib,2193
9a_9b_9c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,24m,Number,MMR,1975
9a_9b_9c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,24m,Number,Hib_MenC,2003
9a_9b_9c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,24m,Number,PCV,1930
9a_9b_9c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,24m,Number,MenB_booster,1847
9a_9b_9c,2018-19,E12000007,London,E09000014,Haringey,24m,Number,24m_Eligible_Pop,3974
9a_9b_9c,2018-19,E12000007,London,E09000014,Haringey,24m,Number,DTap_IPV_Hib,3508
9a_9b_9c,2018-19,E12000007,London,E09000014,Haringey,24m,Number,MMR,3091
9a_9b_9c,2018-19,E12000007,London,E09000014,Haringey,24m,Number,Hib_MenC,3119
9a_9b_9c,2018-19,E12000007,London,E09000014,Haringey,24m,Number,PCV,3113
9a_9b_9c,2018-19,E12000007,London,E09000014,Haringey,24m,Number,MenB_booster,3013
9a_9b_9c,2018-19,E12000007,London,E09000015,Harrow,24m,Number,24m_Eligible_Pop,3525
9a_9b_9c,2018-19,E12000007,London,E09000015,Harrow,24m,Number,DTap_IPV_Hib,3192
9a_9b_9c,2018-19,E12000007,London,E09000015,Harrow,24m,Number,MMR,3002
9a_9b_9c,2018-19,E12000007,London,E09000015,Harrow,24m,Number,Hib_MenC,2996
9a_9b_9c,2018-19,E12000007,London,E09000015,Harrow,24m,Number,PCV,2945
9a_9b_9c,2018-19,E12000007,London,E09000015,Harrow,24m,Number,MenB_booster,2852
9a_9b_9c,2018-19,E12000007,London,E09000016,Havering,24m,Number,24m_Eligible_Pop,3608
9a_9b_9c,2018-19,E12000007,London,E09000016,Havering,24m,Number,DTap_IPV_Hib,3400
9a_9b_9c,2018-19,E12000007,London,E09000016,Havering,24m,Number,MMR,3135
9a_9b_9c,2018-19,E12000007,London,E09000016,Havering,24m,Number,Hib_MenC,3174
9a_9b_9c,2018-19,E12000007,London,E09000016,Havering,24m,Number,PCV,3182
9a_9b_9c,2018-19,E12000007,London,E09000016,Havering,24m,Number,MenB_booster,3099
9a_9b_9c,2018-19,E12000007,London,E09000017,Hillingdon,24m,Number,24m_Eligible_Pop,4374
9a_9b_9c,2018-19,E12000007,London,E09000017,Hillingdon,24m,Number,DTap_IPV_Hib,4027
9a_9b_9c,2018-19,E12000007,London,E09000017,Hillingdon,24m,Number,MMR,3695
9a_9b_9c,2018-19,E12000007,London,E09000017,Hillingdon,24m,Number,Hib_MenC,3736
9a_9b_9c,2018-19,E12000007,London,E09000017,Hillingdon,24m,Number,PCV,3652
9a_9b_9c,2018-19,E12000007,London,E09000017,Hillingdon,24m,Number,MenB_booster,3567
9a_9b_9c,2018-19,E12000007,London,E09000018,Hounslow,24m,Number,24m_Eligible_Pop,4477
9a_9b_9c,2018-19,E12000007,London,E09000018,Hounslow,24m,Number,DTap_IPV_Hib,4042
9a_9b_9c,2018-19,E12000007,London,E09000018,Hounslow,24m,Number,MMR,3783
9a_9b_9c,2018-19,E12000007,London,E09000018,Hounslow,24m,Number,Hib_MenC,3796
9a_9b_9c,2018-19,E12000007,London,E09000018,Hounslow,24m,Number,PCV,3642
9a_9b_9c,2018-19,E12000007,London,E09000018,Hounslow,24m,Number,MenB_booster,3435
9a_9b_9c,2018-19,E12000007,London,E09000019,Islington,24m,Number,24m_Eligible_Pop,2889
9a_9b_9c,2018-19,E12000007,London,E09000019,Islington,24m,Number,DTap_IPV_Hib,2637
9a_9b_9c,2018-19,E12000007,London,E09000019,Islington,24m,Number,MMR,2336
9a_9b_9c,2018-19,E12000007,London,E09000019,Islington,24m,Number,Hib_MenC,2349
9a_9b_9c,2018-19,E12000007,London,E09000019,Islington,24m,Number,PCV,2345
9a_9b_9c,2018-19,E12000007,London,E09000019,Islington,24m,Number,MenB_booster,2304
9a_9b_9c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,24m,Number,24m_Eligible_Pop,2433
9a_9b_9c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,24m,Number,DTap_IPV_Hib,2040
9a_9b_9c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,24m,Number,MMR,1851
9a_9b_9c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,24m,Number,Hib_MenC,1828
9a_9b_9c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,24m,Number,PCV,1785
9a_9b_9c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,24m,Number,MenB_booster,1690
9a_9b_9c,2018-19,E12000007,London,E09000021,Kingston upon Thames,24m,Number,24m_Eligible_Pop,2529
9a_9b_9c,2018-19,E12000007,London,E09000021,Kingston upon Thames,24m,Number,DTap_IPV_Hib,2318
9a_9b_9c,2018-19,E12000007,London,E09000021,Kingston upon Thames,24m,Number,MMR,2214
9a_9b_9c,2018-19,E12000007,London,E09000021,Kingston upon Thames,24m,Number,Hib_MenC,2179
9a_9b_9c,2018-19,E12000007,London,E09000021,Kingston upon Thames,24m,Number,PCV,2193
9a_9b_9c,2018-19,E12000007,London,E09000021,Kingston upon Thames,24m,Number,MenB_booster,2106
9a_9b_9c,2018-19,E12000007,London,E09000022,Lambeth,24m,Number,24m_Eligible_Pop,4555
9a_9b_9c,2018-19,E12000007,London,E09000022,Lambeth,24m,Number,DTap_IPV_Hib,4038
9a_9b_9c,2018-19,E12000007,London,E09000022,Lambeth,24m,Number,MMR,3705
9a_9b_9c,2018-19,E12000007,London,E09000022,Lambeth,24m,Number,Hib_MenC,3707
9a_9b_9c,2018-19,E12000007,London,E09000022,Lambeth,24m,Number,PCV,3652
9a_9b_9c,2018-19,E12000007,London,E09000022,Lambeth,24m,Number,MenB_booster,3605
9a_9b_9c,2018-19,E12000007,London,E09000023,Lewisham,24m,Number,24m_Eligible_Pop,4652
9a_9b_9c,2018-19,E12000007,London,E09000023,Lewisham,24m,Number,DTap_IPV_Hib,4194
9a_9b_9c,2018-19,E12000007,London,E09000023,Lewisham,24m,Number,MMR,3946
9a_9b_9c,2018-19,E12000007,London,E09000023,Lewisham,24m,Number,Hib_MenC,3948
9a_9b_9c,2018-19,E12000007,London,E09000023,Lewisham,24m,Number,PCV,3889
9a_9b_9c,2018-19,E12000007,London,E09000023,Lewisham,24m,Number,MenB_booster,3837
9a_9b_9c,2018-19,E12000007,London,E09000024,Merton,24m,Number,24m_Eligible_Pop,2654
9a_9b_9c,2018-19,E12000007,London,E09000024,Merton,24m,Number,DTap_IPV_Hib,2469
9a_9b_9c,2018-19,E12000007,London,E09000024,Merton,24m,Number,MMR,2212
9a_9b_9c,2018-19,E12000007,London,E09000024,Merton,24m,Number,Hib_MenC,2223
9a_9b_9c,2018-19,E12000007,London,E09000024,Merton,24m,Number,PCV,2224
9a_9b_9c,2018-19,E12000007,London,E09000024,Merton,24m,Number,MenB_booster,2149
9a_9b_9c,2018-19,E12000007,London,E09000025,Newham,24m,Number,24m_Eligible_Pop,5866
9a_9b_9c,2018-19,E12000007,London,E09000025,Newham,24m,Number,DTap_IPV_Hib,5297
9a_9b_9c,2018-19,E12000007,London,E09000025,Newham,24m,Number,MMR,4716
9a_9b_9c,2018-19,E12000007,London,E09000025,Newham,24m,Number,Hib_MenC,4711
9a_9b_9c,2018-19,E12000007,London,E09000025,Newham,24m,Number,PCV,4683
9a_9b_9c,2018-19,E12000007,London,E09000025,Newham,24m,Number,MenB_booster,4530
9a_9b_9c,2018-19,E12000007,London,E09000026,Redbridge,24m,Number,24m_Eligible_Pop,4962
9a_9b_9c,2018-19,E12000007,London,E09000026,Redbridge,24m,Number,DTap_IPV_Hib,4476
9a_9b_9c,2018-19,E12000007,London,E09000026,Redbridge,24m,Number,MMR,4036
9a_9b_9c,2018-19,E12000007,London,E09000026,Redbridge,24m,Number,Hib_MenC,4047
9a_9b_9c,2018-19,E12000007,London,E09000026,Redbridge,24m,Number,PCV,4036
9a_9b_9c,2018-19,E12000007,London,E09000026,Redbridge,24m,Number,MenB_booster,3875
9a_9b_9c,2018-19,E12000007,London,E09000027,Richmond upon Thames,24m,Number,24m_Eligible_Pop,2609
9a_9b_9c,2018-19,E12000007,London,E09000027,Richmond upon Thames,24m,Number,DTap_IPV_Hib,2420
9a_9b_9c,2018-19,E12000007,London,E09000027,Richmond upon Thames,24m,Number,MMR,2269
9a_9b_9c,2018-19,E12000007,London,E09000027,Richmond upon Thames,24m,Number,Hib_MenC,2274
9a_9b_9c,2018-19,E12000007,London,E09000027,Richmond upon Thames,24m,Number,PCV,2275
9a_9b_9c,2018-19,E12000007,London,E09000027,Richmond upon Thames,24m,Number,MenB_booster,2192
9a_9b_9c,2018-19,E12000007,London,E09000028,Southwark,24m,Number,24m_Eligible_Pop,4029
9a_9b_9c,2018-19,E12000007,London,E09000028,Southwark,24m,Number,DTap_IPV_Hib,3695
9a_9b_9c,2018-19,E12000007,London,E09000028,Southwark,24m,Number,MMR,3459
9a_9b_9c,2018-19,E12000007,London,E09000028,Southwark,24m,Number,Hib_MenC,3475
9a_9b_9c,2018-19,E12000007,London,E09000028,Southwark,24m,Number,PCV,3413
9a_9b_9c,2018-19,E12000007,London,E09000028,Southwark,24m,Number,MenB_booster,3326
9a_9b_9c,2018-19,E12000007,London,E09000029,Sutton,24m,Number,24m_Eligible_Pop,2585
9a_9b_9c,2018-19,E12000007,London,E09000029,Sutton,24m,Number,DTap_IPV_Hib,2425
9a_9b_9c,2018-19,E12000007,London,E09000029,Sutton,24m,Number,MMR,2314
9a_9b_9c,2018-19,E12000007,London,E09000029,Sutton,24m,Number,Hib_MenC,2327
9a_9b_9c,2018-19,E12000007,London,E09000029,Sutton,24m,Number,PCV,2322
9a_9b_9c,2018-19,E12000007,London,E09000029,Sutton,24m,Number,MenB_booster,2150
9a_9b_9c,2018-19,E12000007,London,E09000030,Tower Hamlets,24m,Number,24m_Eligible_Pop,4661
9a_9b_9c,2018-19,E12000007,London,E09000030,Tower Hamlets,24m,Number,DTap_IPV_Hib,4360
9a_9b_9c,2018-19,E12000007,London,E09000030,Tower Hamlets,24m,Number,MMR,4030
9a_9b_9c,2018-19,E12000007,London,E09000030,Tower Hamlets,24m,Number,Hib_MenC,4055
9a_9b_9c,2018-19,E12000007,London,E09000030,Tower Hamlets,24m,Number,PCV,4060
9a_9b_9c,2018-19,E12000007,London,E09000030,Tower Hamlets,24m,Number,MenB_booster,3965
9a_9b_9c,2018-19,E12000007,London,E09000031,Waltham Forest,24m,Number,24m_Eligible_Pop,4478
9a_9b_9c,2018-19,E12000007,London,E09000031,Waltham Forest,24m,Number,DTap_IPV_Hib,4043
9a_9b_9c,2018-19,E12000007,London,E09000031,Waltham Forest,24m,Number,MMR,3684
9a_9b_9c,2018-19,E12000007,London,E09000031,Waltham Forest,24m,Number,Hib_MenC,3702
9a_9b_9c,2018-19,E12000007,London,E09000031,Waltham Forest,24m,Number,PCV,3703
9a_9b_9c,2018-19,E12000007,London,E09000031,Waltham Forest,24m,Number,MenB_booster,3577
9a_9b_9c,2018-19,E12000007,London,E09000032,Wandsworth,24m,Number,24m_Eligible_Pop,4824
9a_9b_9c,2018-19,E12000007,London,E09000032,Wandsworth,24m,Number,DTap_IPV_Hib,4409
9a_9b_9c,2018-19,E12000007,London,E09000032,Wandsworth,24m,Number,MMR,4113
9a_9b_9c,2018-19,E12000007,London,E09000032,Wandsworth,24m,Number,Hib_MenC,4069
9a_9b_9c,2018-19,E12000007,London,E09000032,Wandsworth,24m,Number,PCV,4061
9a_9b_9c,2018-19,E12000007,London,E09000032,Wandsworth,24m,Number,MenB_booster,3916
9a_9b_9c,2018-19,E12000007,London,E09000033,Westminster,24m,Number,24m_Eligible_Pop,2095
9a_9b_9c,2018-19,E12000007,London,E09000033,Westminster,24m,Number,DTap_IPV_Hib,1734
9a_9b_9c,2018-19,E12000007,London,E09000033,Westminster,24m,Number,MMR,1585
9a_9b_9c,2018-19,E12000007,London,E09000033,Westminster,24m,Number,Hib_MenC,1572
9a_9b_9c,2018-19,E12000007,London,E09000033,Westminster,24m,Number,PCV,1544
9a_9b_9c,2018-19,E12000007,London,E09000033,Westminster,24m,Number,MenB_booster,1439
9a_9b_9c,2018-19,E12000008,South East,E06000035,Medway,24m,Number,24m_Eligible_Pop,3901
9a_9b_9c,2018-19,E12000008,South East,E06000035,Medway,24m,Number,DTap_IPV_Hib,3678
9a_9b_9c,2018-19,E12000008,South East,E06000035,Medway,24m,Number,MMR,3549
9a_9b_9c,2018-19,E12000008,South East,E06000035,Medway,24m,Number,Hib_MenC,3560
9a_9b_9c,2018-19,E12000008,South East,E06000035,Medway,24m,Number,PCV,3554
9a_9b_9c,2018-19,E12000008,South East,E06000035,Medway,24m,Number,MenB_booster,3403
9a_9b_9c,2018-19,E12000008,South East,E06000036,Bracknell Forest,24m,Number,24m_Eligible_Pop,1459
9a_9b_9c,2018-19,E12000008,South East,E06000036,Bracknell Forest,24m,Number,DTap_IPV_Hib,1387
9a_9b_9c,2018-19,E12000008,South East,E06000036,Bracknell Forest,24m,Number,MMR,1350
9a_9b_9c,2018-19,E12000008,South East,E06000036,Bracknell Forest,24m,Number,Hib_MenC,1344
9a_9b_9c,2018-19,E12000008,South East,E06000036,Bracknell Forest,24m,Number,PCV,1337
9a_9b_9c,2018-19,E12000008,South East,E06000036,Bracknell Forest,24m,Number,MenB_booster,1316
9a_9b_9c,2018-19,E12000008,South East,E06000037,West Berkshire,24m,Number,24m_Eligible_Pop,1641
9a_9b_9c,2018-19,E12000008,South East,E06000037,West Berkshire,24m,Number,DTap_IPV_Hib,1584
9a_9b_9c,2018-19,E12000008,South East,E06000037,West Berkshire,24m,Number,MMR,1539
9a_9b_9c,2018-19,E12000008,South East,E06000037,West Berkshire,24m,Number,Hib_MenC,1539
9a_9b_9c,2018-19,E12000008,South East,E06000037,West Berkshire,24m,Number,PCV,1534
9a_9b_9c,2018-19,E12000008,South East,E06000037,West Berkshire,24m,Number,MenB_booster,1453
9a_9b_9c,2018-19,E12000008,South East,E06000038,Reading,24m,Number,24m_Eligible_Pop,2882
9a_9b_9c,2018-19,E12000008,South East,E06000038,Reading,24m,Number,DTap_IPV_Hib,2699
9a_9b_9c,2018-19,E12000008,South East,E06000038,Reading,24m,Number,MMR,2576
9a_9b_9c,2018-19,E12000008,South East,E06000038,Reading,24m,Number,Hib_MenC,2565
9a_9b_9c,2018-19,E12000008,South East,E06000038,Reading,24m,Number,PCV,2560
9a_9b_9c,2018-19,E12000008,South East,E06000038,Reading,24m,Number,MenB_booster,2471
9a_9b_9c,2018-19,E12000008,South East,E06000039,Slough,24m,Number,24m_Eligible_Pop,2506
9a_9b_9c,2018-19,E12000008,South East,E06000039,Slough,24m,Number,DTap_IPV_Hib,2364
9a_9b_9c,2018-19,E12000008,South East,E06000039,Slough,24m,Number,MMR,2215
9a_9b_9c,2018-19,E12000008,South East,E06000039,Slough,24m,Number,Hib_MenC,2228
9a_9b_9c,2018-19,E12000008,South East,E06000039,Slough,24m,Number,PCV,2222
9a_9b_9c,2018-19,E12000008,South East,E06000039,Slough,24m,Number,MenB_booster,2173
9a_9b_9c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,24m,Number,24m_Eligible_Pop,1806
9a_9b_9c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,24m,Number,DTap_IPV_Hib,1733
9a_9b_9c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,24m,Number,MMR,1653
9a_9b_9c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,24m,Number,Hib_MenC,1665
9a_9b_9c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,24m,Number,PCV,1662
9a_9b_9c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,24m,Number,MenB_booster,1640
9a_9b_9c,2018-19,E12000008,South East,E06000041,Wokingham,24m,Number,24m_Eligible_Pop,1628
9a_9b_9c,2018-19,E12000008,South East,E06000041,Wokingham,24m,Number,DTap_IPV_Hib,1566
9a_9b_9c,2018-19,E12000008,South East,E06000041,Wokingham,24m,Number,MMR,1539
9a_9b_9c,2018-19,E12000008,South East,E06000041,Wokingham,24m,Number,Hib_MenC,1540
9a_9b_9c,2018-19,E12000008,South East,E06000041,Wokingham,24m,Number,PCV,1535
9a_9b_9c,2018-19,E12000008,South East,E06000041,Wokingham,24m,Number,MenB_booster,1505
9a_9b_9c,2018-19,E12000008,South East,E06000042,Milton Keynes,24m,Number,24m_Eligible_Pop,3796
9a_9b_9c,2018-19,E12000008,South East,E06000042,Milton Keynes,24m,Number,DTap_IPV_Hib,3646
9a_9b_9c,2018-19,E12000008,South East,E06000042,Milton Keynes,24m,Number,MMR,3451
9a_9b_9c,2018-19,E12000008,South East,E06000042,Milton Keynes,24m,Number,Hib_MenC,3496
9a_9b_9c,2018-19,E12000008,South East,E06000042,Milton Keynes,24m,Number,PCV,3471
9a_9b_9c,2018-19,E12000008,South East,E06000042,Milton Keynes,24m,Number,MenB_booster,3385
9a_9b_9c,2018-19,E12000008,South East,E06000043,Brighton and Hove,24m,Number,24m_Eligible_Pop,2671
9a_9b_9c,2018-19,E12000008,South East,E06000043,Brighton and Hove,24m,Number,DTap_IPV_Hib,2449
9a_9b_9c,2018-19,E12000008,South East,E06000043,Brighton and Hove,24m,Number,MMR,2352
9a_9b_9c,2018-19,E12000008,South East,E06000043,Brighton and Hove,24m,Number,Hib_MenC,2358
9a_9b_9c,2018-19,E12000008,South East,E06000043,Brighton and Hove,24m,Number,PCV,2349
9a_9b_9c,2018-19,E12000008,South East,E06000043,Brighton and Hove,24m,Number,MenB_booster,2302
9a_9b_9c,2018-19,E12000008,South East,E06000044,Portsmouth,24m,Number,24m_Eligible_Pop,2535
9a_9b_9c,2018-19,E12000008,South East,E06000044,Portsmouth,24m,Number,DTap_IPV_Hib,2441
9a_9b_9c,2018-19,E12000008,South East,E06000044,Portsmouth,24m,Number,MMR,2344
9a_9b_9c,2018-19,E12000008,South East,E06000044,Portsmouth,24m,Number,Hib_MenC,2351
9a_9b_9c,2018-19,E12000008,South East,E06000044,Portsmouth,24m,Number,PCV,2355
9a_9b_9c,2018-19,E12000008,South East,E06000044,Portsmouth,24m,Number,MenB_booster,2283
9a_9b_9c,2018-19,E12000008,South East,E06000045,Southampton,24m,Number,24m_Eligible_Pop,3193
9a_9b_9c,2018-19,E12000008,South East,E06000045,Southampton,24m,Number,DTap_IPV_Hib,3047
9a_9b_9c,2018-19,E12000008,South East,E06000045,Southampton,24m,Number,MMR,2915
9a_9b_9c,2018-19,E12000008,South East,E06000045,Southampton,24m,Number,Hib_MenC,2901
9a_9b_9c,2018-19,E12000008,South East,E06000045,Southampton,24m,Number,PCV,2902
9a_9b_9c,2018-19,E12000008,South East,E06000045,Southampton,24m,Number,MenB_booster,2821
9a_9b_9c,2018-19,E12000008,South East,E06000046,Isle of Wight,24m,Number,24m_Eligible_Pop,1222
9a_9b_9c,2018-19,E12000008,South East,E06000046,Isle of Wight,24m,Number,DTap_IPV_Hib,1144
9a_9b_9c,2018-19,E12000008,South East,E06000046,Isle of Wight,24m,Number,MMR,1080
9a_9b_9c,2018-19,E12000008,South East,E06000046,Isle of Wight,24m,Number,Hib_MenC,1090
9a_9b_9c,2018-19,E12000008,South East,E06000046,Isle of Wight,24m,Number,PCV,1039
9a_9b_9c,2018-19,E12000008,South East,E06000046,Isle of Wight,24m,Number,MenB_booster,995
9a_9b_9c,2018-19,E12000008,South East,E10000002,Buckinghamshire,24m,Number,24m_Eligible_Pop,6288
9a_9b_9c,2018-19,E12000008,South East,E10000002,Buckinghamshire,24m,Number,DTap_IPV_Hib,6065
9a_9b_9c,2018-19,E12000008,South East,E10000002,Buckinghamshire,24m,Number,MMR,5864
9a_9b_9c,2018-19,E12000008,South East,E10000002,Buckinghamshire,24m,Number,Hib_MenC,5858
9a_9b_9c,2018-19,E12000008,South East,E10000002,Buckinghamshire,24m,Number,PCV,5837
9a_9b_9c,2018-19,E12000008,South East,E10000002,Buckinghamshire,24m,Number,MenB_booster,5781
9a_9b_9c,2018-19,E12000008,South East,E10000011,East Sussex,24m,Number,24m_Eligible_Pop,5193
9a_9b_9c,2018-19,E12000008,South East,E10000011,East Sussex,24m,Number,DTap_IPV_Hib,4944
9a_9b_9c,2018-19,E12000008,South East,E10000011,East Sussex,24m,Number,MMR,4802
9a_9b_9c,2018-19,E12000008,South East,E10000011,East Sussex,24m,Number,Hib_MenC,4809
9a_9b_9c,2018-19,E12000008,South East,E10000011,East Sussex,24m,Number,PCV,4819
9a_9b_9c,2018-19,E12000008,South East,E10000011,East Sussex,24m,Number,MenB_booster,4751
9a_9b_9c,2018-19,E12000008,South East,E10000014,Hampshire,24m,Number,24m_Eligible_Pop,14863
9a_9b_9c,2018-19,E12000008,South East,E10000014,Hampshire,24m,Number,DTap_IPV_Hib,14272
9a_9b_9c,2018-19,E12000008,South East,E10000014,Hampshire,24m,Number,MMR,13853
9a_9b_9c,2018-19,E12000008,South East,E10000014,Hampshire,24m,Number,Hib_MenC,13894
9a_9b_9c,2018-19,E12000008,South East,E10000014,Hampshire,24m,Number,PCV,13825
9a_9b_9c,2018-19,E12000008,South East,E10000014,Hampshire,24m,Number,MenB_booster,13823
9a_9b_9c,2018-19,E12000008,South East,E10000016,Kent,24m,Number,24m_Eligible_Pop,17818
9a_9b_9c,2018-19,E12000008,South East,E10000016,Kent,24m,Number,DTap_IPV_Hib,16849
9a_9b_9c,2018-19,E12000008,South East,E10000016,Kent,24m,Number,MMR,16178
9a_9b_9c,2018-19,E12000008,South East,E10000016,Kent,24m,Number,Hib_MenC,16269
9a_9b_9c,2018-19,E12000008,South East,E10000016,Kent,24m,Number,PCV,16264
9a_9b_9c,2018-19,E12000008,South East,E10000016,Kent,24m,Number,MenB_booster,15685
9a_9b_9c,2018-19,E12000008,South East,E10000025,Oxfordshire,24m,Number,24m_Eligible_Pop,7892
9a_9b_9c,2018-19,E12000008,South East,E10000025,Oxfordshire,24m,Number,DTap_IPV_Hib,7662
9a_9b_9c,2018-19,E12000008,South East,E10000025,Oxfordshire,24m,Number,MMR,7420
9a_9b_9c,2018-19,E12000008,South East,E10000025,Oxfordshire,24m,Number,Hib_MenC,7388
9a_9b_9c,2018-19,E12000008,South East,E10000025,Oxfordshire,24m,Number,PCV,7402
