Table_Ref,CollectionYearRange,Parent_Org_ONS_Code,Parent_Org_Name,Org_ONS_Code,Org_Name,Child_Age,Unit,Indicator,Value
8a_8b_8c,2018-19,E12000007,London,E09000026,Redbridge,12m,Number,DTaP_IPV_Hib,4021
8a_8b_8c,2018-19,E12000007,London,E09000026,Redbridge,12m,Number,Rota,4033
8a_8b_8c,2018-19,E12000007,London,E09000026,Redbridge,12m,Number,PCV,4087
8a_8b_8c,2018-19,E12000007,London,E09000026,Redbridge,12m,Number,MenB,4026
8a_8b_8c,2018-19,E12000007,London,E09000027,Richmond upon Thames,12m,Number,12m_Eligible_Pop,2474
8a_8b_8c,2018-19,E12000007,London,E09000027,Richmond upon Thames,12m,Number,DTaP_IPV_Hib,2255
8a_8b_8c,2018-19,E12000007,London,E09000027,Richmond upon Thames,12m,Number,Rota,2209
8a_8b_8c,2018-19,E12000007,London,E09000027,Richmond upon Thames,12m,Number,PCV,2275
8a_8b_8c,2018-19,E12000007,London,E09000027,Richmond upon Thames,12m,Number,MenB,2223
8a_8b_8c,2018-19,E12000007,London,E09000028,Southwark,12m,Number,12m_Eligible_Pop,4115
8a_8b_8c,2018-19,E12000007,London,E09000028,Southwark,12m,Number,DTaP_IPV_Hib,3676
8a_8b_8c,2018-19,E12000007,London,E09000028,Southwark,12m,Number,Rota,3536
8a_8b_8c,2018-19,E12000007,London,E09000028,Southwark,12m,Number,PCV,3699
8a_8b_8c,2018-19,E12000007,London,E09000028,Southwark,12m,Number,MenB,3644
8a_8b_8c,2018-19,E12000007,London,E09000029,Sutton,12m,Number,12m_Eligible_Pop,2373
8a_8b_8c,2018-19,E12000007,London,E09000029,Sutton,12m,Number,DTaP_IPV_Hib,2174
8a_8b_8c,2018-19,E12000007,London,E09000029,Sutton,12m,Number,Rota,2134
8a_8b_8c,2018-19,E12000007,London,E09000029,Sutton,12m,Number,PCV,2197
8a_8b_8c,2018-19,E12000007,London,E09000029,Sutton,12m,Number,MenB,2178
8a_8b_8c,2018-19,E12000007,London,E09000030,Tower Hamlets,12m,Number,12m_Eligible_Pop,4433
8a_8b_8c,2018-19,E12000007,London,E09000030,Tower Hamlets,12m,Number,DTaP_IPV_Hib,4058
8a_8b_8c,2018-19,E12000007,London,E09000030,Tower Hamlets,12m,Number,Rota,3833
8a_8b_8c,2018-19,E12000007,London,E09000030,Tower Hamlets,12m,Number,PCV,4096
8a_8b_8c,2018-19,E12000007,London,E09000030,Tower Hamlets,12m,Number,MenB,4036
8a_8b_8c,2018-19,E12000007,London,E09000031,Waltham Forest,12m,Number,12m_Eligible_Pop,4477
8a_8b_8c,2018-19,E12000007,London,E09000031,Waltham Forest,12m,Number,DTaP_IPV_Hib,3831
8a_8b_8c,2018-19,E12000007,London,E09000031,Waltham Forest,12m,Number,Rota,3852
8a_8b_8c,2018-19,E12000007,London,E09000031,Waltham Forest,12m,Number,PCV,3943
8a_8b_8c,2018-19,E12000007,London,E09000031,Waltham Forest,12m,Number,MenB,3919
8a_8b_8c,2018-19,E12000007,London,E09000032,Wandsworth,12m,Number,12m_Eligible_Pop,4811
8a_8b_8c,2018-19,E12000007,London,E09000032,Wandsworth,12m,Number,DTaP_IPV_Hib,4273
8a_8b_8c,2018-19,E12000007,London,E09000032,Wandsworth,12m,Number,Rota,4205
8a_8b_8c,2018-19,E12000007,London,E09000032,Wandsworth,12m,Number,PCV,4333
8a_8b_8c,2018-19,E12000007,London,E09000032,Wandsworth,12m,Number,MenB,4233
8a_8b_8c,2018-19,E12000007,London,E09000033,Westminster,12m,Number,12m_Eligible_Pop,2059
8a_8b_8c,2018-19,E12000007,London,E09000033,Westminster,12m,Number,DTaP_IPV_Hib,1731
8a_8b_8c,2018-19,E12000007,London,E09000033,Westminster,12m,Number,Rota,1634
8a_8b_8c,2018-19,E12000007,London,E09000033,Westminster,12m,Number,PCV,1746
8a_8b_8c,2018-19,E12000007,London,E09000033,Westminster,12m,Number,MenB,1738
8a_8b_8c,2018-19,E12000008,South East,E06000035,Medway,12m,Number,12m_Eligible_Pop,3736
8a_8b_8c,2018-19,E12000008,South East,E06000035,Medway,12m,Number,DTaP_IPV_Hib,3472
8a_8b_8c,2018-19,E12000008,South East,E06000035,Medway,12m,Number,Rota,3382
8a_8b_8c,2018-19,E12000008,South East,E06000035,Medway,12m,Number,PCV,3486
8a_8b_8c,2018-19,E12000008,South East,E06000035,Medway,12m,Number,MenB,3480
8a_8b_8c,2018-19,E12000008,South East,E06000036,Bracknell Forest,12m,Number,12m_Eligible_Pop,1362
8a_8b_8c,2018-19,E12000008,South East,E06000036,Bracknell Forest,12m,Number,DTaP_IPV_Hib,1307
8a_8b_8c,2018-19,E12000008,South East,E06000036,Bracknell Forest,12m,Number,Rota,1290
8a_8b_8c,2018-19,E12000008,South East,E06000036,Bracknell Forest,12m,Number,PCV,1311
8a_8b_8c,2018-19,E12000008,South East,E06000036,Bracknell Forest,12m,Number,MenB,1299
8a_8b_8c,2018-19,E12000008,South East,E06000037,West Berkshire,12m,Number,12m_Eligible_Pop,1558
8a_8b_8c,2018-19,E12000008,South East,E06000037,West Berkshire,12m,Number,DTaP_IPV_Hib,1502
8a_8b_8c,2018-19,E12000008,South East,E06000037,West Berkshire,12m,Number,Rota,1481
8a_8b_8c,2018-19,E12000008,South East,E06000037,West Berkshire,12m,Number,PCV,1500
8a_8b_8c,2018-19,E12000008,South East,E06000037,West Berkshire,12m,Number,MenB,1486
8a_8b_8c,2018-19,E12000008,South East,E06000038,Reading,12m,Number,12m_Eligible_Pop,2778
8a_8b_8c,2018-19,E12000008,South East,E06000038,Reading,12m,Number,DTaP_IPV_Hib,2556
8a_8b_8c,2018-19,E12000008,South East,E06000038,Reading,12m,Number,Rota,2452
8a_8b_8c,2018-19,E12000008,South East,E06000038,Reading,12m,Number,PCV,2569
8a_8b_8c,2018-19,E12000008,South East,E06000038,Reading,12m,Number,MenB,2511
8a_8b_8c,2018-19,E12000008,South East,E06000039,Slough,12m,Number,12m_Eligible_Pop,2389
8a_8b_8c,2018-19,E12000008,South East,E06000039,Slough,12m,Number,DTaP_IPV_Hib,2192
8a_8b_8c,2018-19,E12000008,South East,E06000039,Slough,12m,Number,Rota,2098
8a_8b_8c,2018-19,E12000008,South East,E06000039,Slough,12m,Number,PCV,2218
8a_8b_8c,2018-19,E12000008,South East,E06000039,Slough,12m,Number,MenB,2164
8a_8b_8c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,12m,Number,12m_Eligible_Pop,1712
8a_8b_8c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,12m,Number,DTaP_IPV_Hib,1614
8a_8b_8c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,12m,Number,Rota,1561
8a_8b_8c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,12m,Number,PCV,1620
8a_8b_8c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,12m,Number,MenB,1594
8a_8b_8c,2018-19,E12000008,South East,E06000041,Wokingham,12m,Number,12m_Eligible_Pop,1543
8a_8b_8c,2018-19,E12000008,South East,E06000041,Wokingham,12m,Number,DTaP_IPV_Hib,1486
8a_8b_8c,2018-19,E12000008,South East,E06000041,Wokingham,12m,Number,Rota,1421
8a_8b_8c,2018-19,E12000008,South East,E06000041,Wokingham,12m,Number,PCV,1485
8a_8b_8c,2018-19,E12000008,South East,E06000041,Wokingham,12m,Number,MenB,1466
8a_8b_8c,2018-19,E12000008,South East,E06000042,Milton Keynes,12m,Number,12m_Eligible_Pop,3686
8a_8b_8c,2018-19,E12000008,South East,E06000042,Milton Keynes,12m,Number,DTaP_IPV_Hib,3518
8a_8b_8c,2018-19,E12000008,South East,E06000042,Milton Keynes,12m,Number,Rota,3429
8a_8b_8c,2018-19,E12000008,South East,E06000042,Milton Keynes,12m,Number,PCV,3544
8a_8b_8c,2018-19,E12000008,South East,E06000042,Milton Keynes,12m,Number,MenB,3520
8a_8b_8c,2018-19,E12000008,South East,E06000043,Brighton and Hove,12m,Number,12m_Eligible_Pop,2626
8a_8b_8c,2018-19,E12000008,South East,E06000043,Brighton and Hove,12m,Number,DTaP_IPV_Hib,2384
8a_8b_8c,2018-19,E12000008,South East,E06000043,Brighton and Hove,12m,Number,Rota,2295
8a_8b_8c,2018-19,E12000008,South East,E06000043,Brighton and Hove,12m,Number,PCV,2386
8a_8b_8c,2018-19,E12000008,South East,E06000043,Brighton and Hove,12m,Number,MenB,2382
8a_8b_8c,2018-19,E12000008,South East,E06000044,Portsmouth,12m,Number,12m_Eligible_Pop,2436
8a_8b_8c,2018-19,E12000008,South East,E06000044,Portsmouth,12m,Number,DTaP_IPV_Hib,2316
8a_8b_8c,2018-19,E12000008,South East,E06000044,Portsmouth,12m,Number,Rota,2257
8a_8b_8c,2018-19,E12000008,South East,E06000044,Portsmouth,12m,Number,PCV,2317
8a_8b_8c,2018-19,E12000008,South East,E06000044,Portsmouth,12m,Number,MenB,2295
8a_8b_8c,2018-19,E12000008,South East,E06000045,Southampton,12m,Number,12m_Eligible_Pop,3151
8a_8b_8c,2018-19,E12000008,South East,E06000045,Southampton,12m,Number,DTaP_IPV_Hib,2928
8a_8b_8c,2018-19,E12000008,South East,E06000045,Southampton,12m,Number,Rota,2844
8a_8b_8c,2018-19,E12000008,South East,E06000045,Southampton,12m,Number,PCV,2933
8a_8b_8c,2018-19,E12000008,South East,E06000045,Southampton,12m,Number,MenB,2886
8a_8b_8c,2018-19,E12000008,South East,E06000046,Isle of Wight,12m,Number,12m_Eligible_Pop,1197
8a_8b_8c,2018-19,E12000008,South East,E06000046,Isle of Wight,12m,Number,DTaP_IPV_Hib,1102
8a_8b_8c,2018-19,E12000008,South East,E06000046,Isle of Wight,12m,Number,Rota,1080
8a_8b_8c,2018-19,E12000008,South East,E06000046,Isle of Wight,12m,Number,PCV,1105
8a_8b_8c,2018-19,E12000008,South East,E06000046,Isle of Wight,12m,Number,MenB,1082
8a_8b_8c,2018-19,E12000008,South East,E10000002,Buckinghamshire,12m,Number,12m_Eligible_Pop,6226
8a_8b_8c,2018-19,E12000008,South East,E10000002,Buckinghamshire,12m,Number,DTaP_IPV_Hib,5898
8a_8b_8c,2018-19,E12000008,South East,E10000002,Buckinghamshire,12m,Number,Rota,5664
8a_8b_8c,2018-19,E12000008,South East,E10000002,Buckinghamshire,12m,Number,PCV,5931
8a_8b_8c,2018-19,E12000008,South East,E10000002,Buckinghamshire,12m,Number,MenB,5875
8a_8b_8c,2018-19,E12000008,South East,E10000011,East Sussex,12m,Number,12m_Eligible_Pop,5024
8a_8b_8c,2018-19,E12000008,South East,E10000011,East Sussex,12m,Number,DTaP_IPV_Hib,4671
8a_8b_8c,2018-19,E12000008,South East,E10000011,East Sussex,12m,Number,Rota,4524
8a_8b_8c,2018-19,E12000008,South East,E10000011,East Sussex,12m,Number,PCV,4677
8a_8b_8c,2018-19,E12000008,South East,E10000011,East Sussex,12m,Number,MenB,4655
8a_8b_8c,2018-19,E12000008,South East,E10000014,Hampshire,12m,Number,12m_Eligible_Pop,14051
8a_8b_8c,2018-19,E12000008,South East,E10000014,Hampshire,12m,Number,DTaP_IPV_Hib,13379
8a_8b_8c,2018-19,E12000008,South East,E10000014,Hampshire,12m,Number,Rota,13085
8a_8b_8c,2018-19,E12000008,South East,E10000014,Hampshire,12m,Number,PCV,13397
8a_8b_8c,2018-19,E12000008,South East,E10000014,Hampshire,12m,Number,MenB,13321
8a_8b_8c,2018-19,E12000008,South East,E10000016,Kent,12m,Number,12m_Eligible_Pop,17760
8a_8b_8c,2018-19,E12000008,South East,E10000016,Kent,12m,Number,DTaP_IPV_Hib,16600
8a_8b_8c,2018-19,E12000008,South East,E10000016,Kent,12m,Number,Rota,16147
8a_8b_8c,2018-19,E12000008,South East,E10000016,Kent,12m,Number,PCV,16656
8a_8b_8c,2018-19,E12000008,South East,E10000016,Kent,12m,Number,MenB,16562
8a_8b_8c,2018-19,E12000008,South East,E10000025,Oxfordshire,12m,Number,12m_Eligible_Pop,7504
8a_8b_8c,2018-19,E12000008,South East,E10000025,Oxfordshire,12m,Number,DTaP_IPV_Hib,7177
8a_8b_8c,2018-19,E12000008,South East,E10000025,Oxfordshire,12m,Number,Rota,6968
8a_8b_8c,2018-19,E12000008,South East,E10000025,Oxfordshire,12m,Number,PCV,7177
8a_8b_8c,2018-19,E12000008,South East,E10000025,Oxfordshire,12m,Number,MenB,7091
8a_8b_8c,2018-19,E12000008,South East,E10000030,Surrey,12m,Number,12m_Eligible_Pop,13922
8a_8b_8c,2018-19,E12000008,South East,E10000030,Surrey,12m,Number,DTaP_IPV_Hib,11895
8a_8b_8c,2018-19,E12000008,South East,E10000030,Surrey,12m,Number,Rota,11932
8a_8b_8c,2018-19,E12000008,South East,E10000030,Surrey,12m,Number,PCV,12148
8a_8b_8c,2018-19,E12000008,South East,E10000030,Surrey,12m,Number,MenB,12029
8a_8b_8c,2018-19,E12000008,South East,E10000032,West Sussex,12m,Number,12m_Eligible_Pop,8835
8a_8b_8c,2018-19,E12000008,South East,E10000032,West Sussex,12m,Number,DTaP_IPV_Hib,8382
8a_8b_8c,2018-19,E12000008,South East,E10000032,West Sussex,12m,Number,Rota,8163
8a_8b_8c,2018-19,E12000008,South East,E10000032,West Sussex,12m,Number,PCV,8429
8a_8b_8c,2018-19,E12000008,South East,E10000032,West Sussex,12m,Number,MenB,8388
8a_8b_8c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,12m,Number,12m_Eligible_Pop,1845
8a_8b_8c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,12m,Number,DTaP_IPV_Hib,1751
8a_8b_8c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,12m,Number,Rota,1702
8a_8b_8c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,12m,Number,PCV,1763
8a_8b_8c,2018-19,E12000009,South West,E06000022,Bath and North East Somerset,12m,Number,MenB,1749
8a_8b_8c,2018-19,E12000009,South West,E06000023,Bristol,12m,Number,12m_Eligible_Pop,5967
8a_8b_8c,2018-19,E12000009,South West,E06000023,Bristol,12m,Number,DTaP_IPV_Hib,5489
8a_8b_8c,2018-19,E12000009,South West,E06000023,Bristol,12m,Number,Rota,5314
8a_8b_8c,2018-19,E12000009,South West,E06000023,Bristol,12m,Number,PCV,5515
8a_8b_8c,2018-19,E12000009,South West,E06000023,Bristol,12m,Number,MenB,5487
8a_8b_8c,2018-19,E12000009,South West,E06000024,North Somerset,12m,Number,12m_Eligible_Pop,2108
8a_8b_8c,2018-19,E12000009,South West,E06000024,North Somerset,12m,Number,DTaP_IPV_Hib,2002
8a_8b_8c,2018-19,E12000009,South West,E06000024,North Somerset,12m,Number,Rota,1946
8a_8b_8c,2018-19,E12000009,South West,E06000024,North Somerset,12m,Number,PCV,2020
8a_8b_8c,2018-19,E12000009,South West,E06000024,North Somerset,12m,Number,MenB,2017
8a_8b_8c,2018-19,E12000009,South West,E06000025,South Gloucestershire,12m,Number,12m_Eligible_Pop,3108
8a_8b_8c,2018-19,E12000009,South West,E06000025,South Gloucestershire,12m,Number,DTaP_IPV_Hib,2994
8a_8b_8c,2018-19,E12000009,South West,E06000025,South Gloucestershire,12m,Number,Rota,2929
8a_8b_8c,2018-19,E12000009,South West,E06000025,South Gloucestershire,12m,Number,PCV,2996
8a_8b_8c,2018-19,E12000009,South West,E06000025,South Gloucestershire,12m,Number,MenB,2976
8a_8b_8c,2018-19,E12000009,South West,E06000026,Plymouth,12m,Number,12m_Eligible_Pop,2954
8a_8b_8c,2018-19,E12000009,South West,E06000026,Plymouth,12m,Number,DTaP_IPV_Hib,2831
8a_8b_8c,2018-19,E12000009,South West,E06000026,Plymouth,12m,Number,Rota,2748
8a_8b_8c,2018-19,E12000009,South West,E06000026,Plymouth,12m,Number,PCV,2834
8a_8b_8c,2018-19,E12000009,South West,E06000026,Plymouth,12m,Number,MenB,2829
8a_8b_8c,2018-19,E12000009,South West,E06000027,Torbay,12m,Number,12m_Eligible_Pop,1319
8a_8b_8c,2018-19,E12000009,South West,E06000027,Torbay,12m,Number,DTaP_IPV_Hib,1260
8a_8b_8c,2018-19,E12000009,South West,E06000027,Torbay,12m,Number,Rota,1233
8a_8b_8c,2018-19,E12000009,South West,E06000027,Torbay,12m,Number,PCV,1259
8a_8b_8c,2018-19,E12000009,South West,E06000027,Torbay,12m,Number,MenB,1254
8a_8b_8c,2018-19,E12000009,South West,E06000028,Bournemouth,12m,Number,12m_Eligible_Pop,1969
8a_8b_8c,2018-19,E12000009,South West,E06000028,Bournemouth,12m,Number,DTaP_IPV_Hib,1849
8a_8b_8c,2018-19,E12000009,South West,E06000028,Bournemouth,12m,Number,Rota,1815
8a_8b_8c,2018-19,E12000009,South West,E06000028,Bournemouth,12m,Number,PCV,1866
8a_8b_8c,2018-19,E12000009,South West,E06000028,Bournemouth,12m,Number,MenB,1839
8a_8b_8c,2018-19,E12000009,South West,E06000029,Poole,12m,Number,12m_Eligible_Pop,1755
8a_8b_8c,2018-19,E12000009,South West,E06000029,Poole,12m,Number,DTaP_IPV_Hib,1671
8a_8b_8c,2018-19,E12000009,South West,E06000029,Poole,12m,Number,Rota,1647
8a_8b_8c,2018-19,E12000009,South West,E06000029,Poole,12m,Number,PCV,1687
8a_8b_8c,2018-19,E12000009,South West,E06000029,Poole,12m,Number,MenB,1677
8a_8b_8c,2018-19,E12000009,South West,E06000030,Swindon,12m,Number,12m_Eligible_Pop,2925
8a_8b_8c,2018-19,E12000009,South West,E06000030,Swindon,12m,Number,DTaP_IPV_Hib,2657
8a_8b_8c,2018-19,E12000009,South West,E06000030,Swindon,12m,Number,Rota,2590
8a_8b_8c,2018-19,E12000009,South West,E06000030,Swindon,12m,Number,PCV,2672
8a_8b_8c,2018-19,E12000009,South West,E06000030,Swindon,12m,Number,MenB,2634
8a_8b_8c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),12m,Number,12m_Eligible_Pop,5282
8a_8b_8c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),12m,Number,DTaP_IPV_Hib,4918
8a_8b_8c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),12m,Number,Rota,4745
8a_8b_8c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),12m,Number,PCV,4933
8a_8b_8c,2018-19,E12000009,South West,E06000052,Cornwall (inc. Isles of Scilly),12m,Number,MenB,4916
8a_8b_8c,2018-19,E12000009,South West,E06000054,Wiltshire,12m,Number,12m_Eligible_Pop,4888
8a_8b_8c,2018-19,E12000009,South West,E06000054,Wiltshire,12m,Number,DTaP_IPV_Hib,4708
8a_8b_8c,2018-19,E12000009,South West,E06000054,Wiltshire,12m,Number,Rota,4591
8a_8b_8c,2018-19,E12000009,South West,E06000054,Wiltshire,12m,Number,PCV,4709
8a_8b_8c,2018-19,E12000009,South West,E06000054,Wiltshire,12m,Number,MenB,4683
8a_8b_8c,2018-19,E12000009,South West,E10000008,Devon,12m,Number,12m_Eligible_Pop,6922
8a_8b_8c,2018-19,E12000009,South West,E10000008,Devon,12m,Number,DTaP_IPV_Hib,6548
8a_8b_8c,2018-19,E12000009,South West,E10000008,Devon,12m,Number,Rota,6304
8a_8b_8c,2018-19,E12000009,South West,E10000008,Devon,12m,Number,PCV,6570
8a_8b_8c,2018-19,E12000009,South West,E10000008,Devon,12m,Number,MenB,6534
8a_8b_8c,2018-19,E12000009,South West,E10000009,Dorset,12m,Number,12m_Eligible_Pop,3255
8a_8b_8c,2018-19,E12000009,South West,E10000009,Dorset,12m,Number,DTaP_IPV_Hib,3118
8a_8b_8c,2018-19,E12000009,South West,E10000009,Dorset,12m,Number,Rota,3048
8a_8b_8c,2018-19,E12000009,South West,E10000009,Dorset,12m,Number,PCV,3134
8a_8b_8c,2018-19,E12000009,South West,E10000009,Dorset,12m,Number,MenB,3121
8a_8b_8c,2018-19,E12000009,South West,E10000013,Gloucestershire,12m,Number,12m_Eligible_Pop,6705
8a_8b_8c,2018-19,E12000009,South West,E10000013,Gloucestershire,12m,Number,DTaP_IPV_Hib,6216
8a_8b_8c,2018-19,E12000009,South West,E10000013,Gloucestershire,12m,Number,Rota,6056
8a_8b_8c,2018-19,E12000009,South West,E10000013,Gloucestershire,12m,Number,PCV,6232
8a_8b_8c,2018-19,E12000009,South West,E10000013,Gloucestershire,12m,Number,MenB,6199
8a_8b_8c,2018-19,E12000009,South West,E10000027,Somerset,12m,Number,12m_Eligible_Pop,5432
8a_8b_8c,2018-19,E12000009,South West,E10000027,Somerset,12m,Number,DTaP_IPV_Hib,5060
8a_8b_8c,2018-19,E12000009,South West,E10000027,Somerset,12m,Number,Rota,4951
8a_8b_8c,2018-19,E12000009,South West,E10000027,Somerset,12m,Number,PCV,5080
8a_8b_8c,2018-19,E12000009,South West,E10000027,Somerset,12m,Number,MenB,5048
