Table_Ref,CollectionYearRange,Parent_Org_ONS_Code,Parent_Org_Name,Org_ONS_Code,Org_Name,Child_Age,Unit,Indicator,Value
10a_10b_10c,2018-19,E12000007,London,E09000003,Barnet,5yr,Number,DTaP_IPV,3681
10a_10b_10c,2018-19,E12000007,London,E09000003,Barnet,5yr,Number,MMR1,4465
10a_10b_10c,2018-19,E12000007,London,E09000003,Barnet,5yr,Number,MMR2,3770
10a_10b_10c,2018-19,E12000007,London,E09000003,Barnet,5yr,Number,Hib_MenC,4215
10a_10b_10c,2018-19,E12000007,London,E09000004,Bexley,5yr,Number,5y_Eligible_Pop,3180
10a_10b_10c,2018-19,E12000007,London,E09000004,Bexley,5yr,Number,DTap_IPV_Hib,2998
10a_10b_10c,2018-19,E12000007,London,E09000004,Bexley,5yr,Number,DTaP_IPV,2615
10a_10b_10c,2018-19,E12000007,London,E09000004,Bexley,5yr,Number,MMR1,2956
10a_10b_10c,2018-19,E12000007,London,E09000004,Bexley,5yr,Number,MMR2,2630
10a_10b_10c,2018-19,E12000007,London,E09000004,Bexley,5yr,Number,Hib_MenC,2927
10a_10b_10c,2018-19,E12000007,London,E09000005,Brent,5yr,Number,5y_Eligible_Pop,4725
10a_10b_10c,2018-19,E12000007,London,E09000005,Brent,5yr,Number,DTap_IPV_Hib,4279
10a_10b_10c,2018-19,E12000007,London,E09000005,Brent,5yr,Number,DTaP_IPV,3820
10a_10b_10c,2018-19,E12000007,London,E09000005,Brent,5yr,Number,MMR1,4255
10a_10b_10c,2018-19,E12000007,London,E09000005,Brent,5yr,Number,MMR2,3773
10a_10b_10c,2018-19,E12000007,London,E09000005,Brent,5yr,Number,Hib_MenC,4179
10a_10b_10c,2018-19,E12000007,London,E09000006,Bromley,5yr,Number,5y_Eligible_Pop,4352
10a_10b_10c,2018-19,E12000007,London,E09000006,Bromley,5yr,Number,DTap_IPV_Hib,4132
10a_10b_10c,2018-19,E12000007,London,E09000006,Bromley,5yr,Number,DTaP_IPV,3680
10a_10b_10c,2018-19,E12000007,London,E09000006,Bromley,5yr,Number,MMR1,4077
10a_10b_10c,2018-19,E12000007,London,E09000006,Bromley,5yr,Number,MMR2,3909
10a_10b_10c,2018-19,E12000007,London,E09000006,Bromley,5yr,Number,Hib_MenC,4006
10a_10b_10c,2018-19,E12000007,London,E09000007,Camden,5yr,Number,5y_Eligible_Pop,2600
10a_10b_10c,2018-19,E12000007,London,E09000007,Camden,5yr,Number,DTap_IPV_Hib,2437
10a_10b_10c,2018-19,E12000007,London,E09000007,Camden,5yr,Number,DTaP_IPV,1690
10a_10b_10c,2018-19,E12000007,London,E09000007,Camden,5yr,Number,MMR1,2334
10a_10b_10c,2018-19,E12000007,London,E09000007,Camden,5yr,Number,MMR2,1779
10a_10b_10c,2018-19,E12000007,London,E09000007,Camden,5yr,Number,Hib_MenC,2252
10a_10b_10c,2018-19,E12000007,London,E09000008,Croydon,5yr,Number,5y_Eligible_Pop,5409
10a_10b_10c,2018-19,E12000007,London,E09000008,Croydon,5yr,Number,DTap_IPV_Hib,4867
10a_10b_10c,2018-19,E12000007,London,E09000008,Croydon,5yr,Number,DTaP_IPV,3686
10a_10b_10c,2018-19,E12000007,London,E09000008,Croydon,5yr,Number,MMR1,4726
10a_10b_10c,2018-19,E12000007,London,E09000008,Croydon,5yr,Number,MMR2,3661
10a_10b_10c,2018-19,E12000007,London,E09000008,Croydon,5yr,Number,Hib_MenC,4606
10a_10b_10c,2018-19,E12000007,London,E09000009,Ealing,5yr,Number,5y_Eligible_Pop,5377
10a_10b_10c,2018-19,E12000007,London,E09000009,Ealing,5yr,Number,DTap_IPV_Hib,4971
10a_10b_10c,2018-19,E12000007,London,E09000009,Ealing,5yr,Number,DTaP_IPV,4032
10a_10b_10c,2018-19,E12000007,London,E09000009,Ealing,5yr,Number,MMR1,4882
10a_10b_10c,2018-19,E12000007,London,E09000009,Ealing,5yr,Number,MMR2,4038
10a_10b_10c,2018-19,E12000007,London,E09000009,Ealing,5yr,Number,Hib_MenC,4765
10a_10b_10c,2018-19,E12000007,London,E09000010,Enfield,5yr,Number,5y_Eligible_Pop,4852
10a_10b_10c,2018-19,E12000007,London,E09000010,Enfield,5yr,Number,DTap_IPV_Hib,4492
10a_10b_10c,2018-19,E12000007,London,E09000010,Enfield,5yr,Number,DTaP_IPV,3507
10a_10b_10c,2018-19,E12000007,London,E09000010,Enfield,5yr,Number,MMR1,4371
10a_10b_10c,2018-19,E12000007,London,E09000010,Enfield,5yr,Number,MMR2,3578
10a_10b_10c,2018-19,E12000007,London,E09000010,Enfield,5yr,Number,Hib_MenC,4299
10a_10b_10c,2018-19,E12000007,London,E09000011,Greenwich,5yr,Number,5y_Eligible_Pop,4365
10a_10b_10c,2018-19,E12000007,London,E09000011,Greenwich,5yr,Number,DTap_IPV_Hib,4039
10a_10b_10c,2018-19,E12000007,London,E09000011,Greenwich,5yr,Number,DTaP_IPV,3437
10a_10b_10c,2018-19,E12000007,London,E09000011,Greenwich,5yr,Number,MMR1,3968
10a_10b_10c,2018-19,E12000007,London,E09000011,Greenwich,5yr,Number,MMR2,3648
10a_10b_10c,2018-19,E12000007,London,E09000011,Greenwich,5yr,Number,Hib_MenC,3754
10a_10b_10c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),5yr,Number,5y_Eligible_Pop,4018
10a_10b_10c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),5yr,Number,DTap_IPV_Hib,3632
10a_10b_10c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),5yr,Number,DTaP_IPV,2575
10a_10b_10c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),5yr,Number,MMR1,3585
10a_10b_10c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),5yr,Number,MMR2,2641
10a_10b_10c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),5yr,Number,Hib_MenC,3513
10a_10b_10c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,5yr,Number,5y_Eligible_Pop,2329
10a_10b_10c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,5yr,Number,DTap_IPV_Hib,2089
10a_10b_10c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,5yr,Number,DTaP_IPV,1668
10a_10b_10c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,5yr,Number,MMR1,2057
10a_10b_10c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,5yr,Number,MMR2,1651
10a_10b_10c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,5yr,Number,Hib_MenC,1983
10a_10b_10c,2018-19,E12000007,London,E09000014,Haringey,5yr,Number,5y_Eligible_Pop,3904
10a_10b_10c,2018-19,E12000007,London,E09000014,Haringey,5yr,Number,DTap_IPV_Hib,3517
10a_10b_10c,2018-19,E12000007,London,E09000014,Haringey,5yr,Number,DTaP_IPV,2668
10a_10b_10c,2018-19,E12000007,London,E09000014,Haringey,5yr,Number,MMR1,3463
10a_10b_10c,2018-19,E12000007,London,E09000014,Haringey,5yr,Number,MMR2,2781
10a_10b_10c,2018-19,E12000007,London,E09000014,Haringey,5yr,Number,Hib_MenC,3332
10a_10b_10c,2018-19,E12000007,London,E09000015,Harrow,5yr,Number,5y_Eligible_Pop,3423
10a_10b_10c,2018-19,E12000007,London,E09000015,Harrow,5yr,Number,DTap_IPV_Hib,3135
10a_10b_10c,2018-19,E12000007,London,E09000015,Harrow,5yr,Number,DTaP_IPV,2816
10a_10b_10c,2018-19,E12000007,London,E09000015,Harrow,5yr,Number,MMR1,3135
10a_10b_10c,2018-19,E12000007,London,E09000015,Harrow,5yr,Number,MMR2,2815
10a_10b_10c,2018-19,E12000007,London,E09000015,Harrow,5yr,Number,Hib_MenC,3055
10a_10b_10c,2018-19,E12000007,London,E09000016,Havering,5yr,Number,5y_Eligible_Pop,3539
10a_10b_10c,2018-19,E12000007,London,E09000016,Havering,5yr,Number,DTap_IPV_Hib,3422
10a_10b_10c,2018-19,E12000007,London,E09000016,Havering,5yr,Number,DTaP_IPV,2908
10a_10b_10c,2018-19,E12000007,London,E09000016,Havering,5yr,Number,MMR1,3366
10a_10b_10c,2018-19,E12000007,London,E09000016,Havering,5yr,Number,MMR2,2968
10a_10b_10c,2018-19,E12000007,London,E09000016,Havering,5yr,Number,Hib_MenC,3332
10a_10b_10c,2018-19,E12000007,London,E09000017,Hillingdon,5yr,Number,5y_Eligible_Pop,4366
10a_10b_10c,2018-19,E12000007,London,E09000017,Hillingdon,5yr,Number,DTap_IPV_Hib,4040
10a_10b_10c,2018-19,E12000007,London,E09000017,Hillingdon,5yr,Number,DTaP_IPV,3506
10a_10b_10c,2018-19,E12000007,London,E09000017,Hillingdon,5yr,Number,MMR1,3957
10a_10b_10c,2018-19,E12000007,London,E09000017,Hillingdon,5yr,Number,MMR2,3452
10a_10b_10c,2018-19,E12000007,London,E09000017,Hillingdon,5yr,Number,Hib_MenC,3874
10a_10b_10c,2018-19,E12000007,London,E09000018,Hounslow,5yr,Number,5y_Eligible_Pop,4387
10a_10b_10c,2018-19,E12000007,London,E09000018,Hounslow,5yr,Number,DTap_IPV_Hib,4009
10a_10b_10c,2018-19,E12000007,London,E09000018,Hounslow,5yr,Number,DTaP_IPV,3424
10a_10b_10c,2018-19,E12000007,London,E09000018,Hounslow,5yr,Number,MMR1,4007
10a_10b_10c,2018-19,E12000007,London,E09000018,Hounslow,5yr,Number,MMR2,3459
10a_10b_10c,2018-19,E12000007,London,E09000018,Hounslow,5yr,Number,Hib_MenC,3790
10a_10b_10c,2018-19,E12000007,London,E09000019,Islington,5yr,Number,5y_Eligible_Pop,2393
10a_10b_10c,2018-19,E12000007,London,E09000019,Islington,5yr,Number,DTap_IPV_Hib,2244
10a_10b_10c,2018-19,E12000007,London,E09000019,Islington,5yr,Number,DTaP_IPV,1693
10a_10b_10c,2018-19,E12000007,London,E09000019,Islington,5yr,Number,MMR1,2169
10a_10b_10c,2018-19,E12000007,London,E09000019,Islington,5yr,Number,MMR2,1726
10a_10b_10c,2018-19,E12000007,London,E09000019,Islington,5yr,Number,Hib_MenC,2147
10a_10b_10c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,5yr,Number,5y_Eligible_Pop,2313
10a_10b_10c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,5yr,Number,DTap_IPV_Hib,1999
10a_10b_10c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,5yr,Number,DTaP_IPV,1532
10a_10b_10c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,5yr,Number,MMR1,1972
10a_10b_10c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,5yr,Number,MMR2,1543
10a_10b_10c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,5yr,Number,Hib_MenC,1845
10a_10b_10c,2018-19,E12000007,London,E09000021,Kingston upon Thames,5yr,Number,5y_Eligible_Pop,2633
10a_10b_10c,2018-19,E12000007,London,E09000021,Kingston upon Thames,5yr,Number,DTap_IPV_Hib,2460
10a_10b_10c,2018-19,E12000007,London,E09000021,Kingston upon Thames,5yr,Number,DTaP_IPV,2010
10a_10b_10c,2018-19,E12000007,London,E09000021,Kingston upon Thames,5yr,Number,MMR1,2418
10a_10b_10c,2018-19,E12000007,London,E09000021,Kingston upon Thames,5yr,Number,MMR2,1976
10a_10b_10c,2018-19,E12000007,London,E09000021,Kingston upon Thames,5yr,Number,Hib_MenC,2328
10a_10b_10c,2018-19,E12000007,London,E09000022,Lambeth,5yr,Number,5y_Eligible_Pop,4219
10a_10b_10c,2018-19,E12000007,London,E09000022,Lambeth,5yr,Number,DTap_IPV_Hib,3884
10a_10b_10c,2018-19,E12000007,London,E09000022,Lambeth,5yr,Number,DTaP_IPV,2937
10a_10b_10c,2018-19,E12000007,London,E09000022,Lambeth,5yr,Number,MMR1,3803
10a_10b_10c,2018-19,E12000007,London,E09000022,Lambeth,5yr,Number,MMR2,3489
10a_10b_10c,2018-19,E12000007,London,E09000022,Lambeth,5yr,Number,Hib_MenC,3711
10a_10b_10c,2018-19,E12000007,London,E09000023,Lewisham,5yr,Number,5y_Eligible_Pop,4383
10a_10b_10c,2018-19,E12000007,London,E09000023,Lewisham,5yr,Number,DTap_IPV_Hib,3929
10a_10b_10c,2018-19,E12000007,London,E09000023,Lewisham,5yr,Number,DTaP_IPV,3469
10a_10b_10c,2018-19,E12000007,London,E09000023,Lewisham,5yr,Number,MMR1,3975
10a_10b_10c,2018-19,E12000007,London,E09000023,Lewisham,5yr,Number,MMR2,3740
10a_10b_10c,2018-19,E12000007,London,E09000023,Lewisham,5yr,Number,Hib_MenC,3717
10a_10b_10c,2018-19,E12000007,London,E09000024,Merton,5yr,Number,5y_Eligible_Pop,2886
10a_10b_10c,2018-19,E12000007,London,E09000024,Merton,5yr,Number,DTap_IPV_Hib,2662
10a_10b_10c,2018-19,E12000007,London,E09000024,Merton,5yr,Number,DTaP_IPV,1939
10a_10b_10c,2018-19,E12000007,London,E09000024,Merton,5yr,Number,MMR1,2550
10a_10b_10c,2018-19,E12000007,London,E09000024,Merton,5yr,Number,MMR2,1979
10a_10b_10c,2018-19,E12000007,London,E09000024,Merton,5yr,Number,Hib_MenC,2469
10a_10b_10c,2018-19,E12000007,London,E09000025,Newham,5yr,Number,5y_Eligible_Pop,6016
10a_10b_10c,2018-19,E12000007,London,E09000025,Newham,5yr,Number,DTap_IPV_Hib,5534
10a_10b_10c,2018-19,E12000007,London,E09000025,Newham,5yr,Number,DTaP_IPV,4064
10a_10b_10c,2018-19,E12000007,London,E09000025,Newham,5yr,Number,MMR1,5353
10a_10b_10c,2018-19,E12000007,London,E09000025,Newham,5yr,Number,MMR2,4134
10a_10b_10c,2018-19,E12000007,London,E09000025,Newham,5yr,Number,Hib_MenC,5159
10a_10b_10c,2018-19,E12000007,London,E09000026,Redbridge,5yr,Number,5y_Eligible_Pop,4952
10a_10b_10c,2018-19,E12000007,London,E09000026,Redbridge,5yr,Number,DTap_IPV_Hib,4544
10a_10b_10c,2018-19,E12000007,London,E09000026,Redbridge,5yr,Number,DTaP_IPV,3418
10a_10b_10c,2018-19,E12000007,London,E09000026,Redbridge,5yr,Number,MMR1,4452
10a_10b_10c,2018-19,E12000007,London,E09000026,Redbridge,5yr,Number,MMR2,3542
10a_10b_10c,2018-19,E12000007,London,E09000026,Redbridge,5yr,Number,Hib_MenC,4313
10a_10b_10c,2018-19,E12000007,London,E09000027,Richmond upon Thames,5yr,Number,5y_Eligible_Pop,2962
10a_10b_10c,2018-19,E12000007,London,E09000027,Richmond upon Thames,5yr,Number,DTap_IPV_Hib,2703
10a_10b_10c,2018-19,E12000007,London,E09000027,Richmond upon Thames,5yr,Number,DTaP_IPV,2115
10a_10b_10c,2018-19,E12000007,London,E09000027,Richmond upon Thames,5yr,Number,MMR1,2697
10a_10b_10c,2018-19,E12000007,London,E09000027,Richmond upon Thames,5yr,Number,MMR2,2248
10a_10b_10c,2018-19,E12000007,London,E09000027,Richmond upon Thames,5yr,Number,Hib_MenC,2508
10a_10b_10c,2018-19,E12000007,London,E09000028,Southwark,5yr,Number,5y_Eligible_Pop,3897
10a_10b_10c,2018-19,E12000007,London,E09000028,Southwark,5yr,Number,DTap_IPV_Hib,3531
10a_10b_10c,2018-19,E12000007,London,E09000028,Southwark,5yr,Number,DTaP_IPV,3001
10a_10b_10c,2018-19,E12000007,London,E09000028,Southwark,5yr,Number,MMR1,3500
10a_10b_10c,2018-19,E12000007,London,E09000028,Southwark,5yr,Number,MMR2,3211
10a_10b_10c,2018-19,E12000007,London,E09000028,Southwark,5yr,Number,Hib_MenC,3449
10a_10b_10c,2018-19,E12000007,London,E09000029,Sutton,5yr,Number,5y_Eligible_Pop,2700
10a_10b_10c,2018-19,E12000007,London,E09000029,Sutton,5yr,Number,DTap_IPV_Hib,2575
10a_10b_10c,2018-19,E12000007,London,E09000029,Sutton,5yr,Number,DTaP_IPV,2175
10a_10b_10c,2018-19,E12000007,London,E09000029,Sutton,5yr,Number,MMR1,2549
10a_10b_10c,2018-19,E12000007,London,E09000029,Sutton,5yr,Number,MMR2,2224
10a_10b_10c,2018-19,E12000007,London,E09000029,Sutton,5yr,Number,Hib_MenC,2473
10a_10b_10c,2018-19,E12000007,London,E09000030,Tower Hamlets,5yr,Number,5y_Eligible_Pop,4438
10a_10b_10c,2018-19,E12000007,London,E09000030,Tower Hamlets,5yr,Number,DTap_IPV_Hib,4128
10a_10b_10c,2018-19,E12000007,London,E09000030,Tower Hamlets,5yr,Number,DTaP_IPV,3575
10a_10b_10c,2018-19,E12000007,London,E09000030,Tower Hamlets,5yr,Number,MMR1,4071
10a_10b_10c,2018-19,E12000007,London,E09000030,Tower Hamlets,5yr,Number,MMR2,3640
10a_10b_10c,2018-19,E12000007,London,E09000030,Tower Hamlets,5yr,Number,Hib_MenC,3989
10a_10b_10c,2018-19,E12000007,London,E09000031,Waltham Forest,5yr,Number,5y_Eligible_Pop,4275
10a_10b_10c,2018-19,E12000007,London,E09000031,Waltham Forest,5yr,Number,DTap_IPV_Hib,3993
10a_10b_10c,2018-19,E12000007,London,E09000031,Waltham Forest,5yr,Number,DTaP_IPV,2976
10a_10b_10c,2018-19,E12000007,London,E09000031,Waltham Forest,5yr,Number,MMR1,3875
10a_10b_10c,2018-19,E12000007,London,E09000031,Waltham Forest,5yr,Number,MMR2,3107
10a_10b_10c,2018-19,E12000007,London,E09000031,Waltham Forest,5yr,Number,Hib_MenC,3767
10a_10b_10c,2018-19,E12000007,London,E09000032,Wandsworth,5yr,Number,5y_Eligible_Pop,4762
10a_10b_10c,2018-19,E12000007,London,E09000032,Wandsworth,5yr,Number,DTap_IPV_Hib,4448
10a_10b_10c,2018-19,E12000007,London,E09000032,Wandsworth,5yr,Number,DTaP_IPV,3333
10a_10b_10c,2018-19,E12000007,London,E09000032,Wandsworth,5yr,Number,MMR1,4320
10a_10b_10c,2018-19,E12000007,London,E09000032,Wandsworth,5yr,Number,MMR2,3782
10a_10b_10c,2018-19,E12000007,London,E09000032,Wandsworth,5yr,Number,Hib_MenC,4141
10a_10b_10c,2018-19,E12000007,London,E09000033,Westminster,5yr,Number,5y_Eligible_Pop,1814
10a_10b_10c,2018-19,E12000007,London,E09000033,Westminster,5yr,Number,DTap_IPV_Hib,1521
10a_10b_10c,2018-19,E12000007,London,E09000033,Westminster,5yr,Number,DTaP_IPV,1160
10a_10b_10c,2018-19,E12000007,London,E09000033,Westminster,5yr,Number,MMR1,1516
10a_10b_10c,2018-19,E12000007,London,E09000033,Westminster,5yr,Number,MMR2,1162
10a_10b_10c,2018-19,E12000007,London,E09000033,Westminster,5yr,Number,Hib_MenC,1420
10a_10b_10c,2018-19,E12000008,South East,E06000035,Medway,5yr,Number,5y_Eligible_Pop,3846
10a_10b_10c,2018-19,E12000008,South East,E06000035,Medway,5yr,Number,DTap_IPV_Hib,3612
10a_10b_10c,2018-19,E12000008,South East,E06000035,Medway,5yr,Number,DTaP_IPV,3196
10a_10b_10c,2018-19,E12000008,South East,E06000035,Medway,5yr,Number,MMR1,3604
10a_10b_10c,2018-19,E12000008,South East,E06000035,Medway,5yr,Number,MMR2,3327
10a_10b_10c,2018-19,E12000008,South East,E06000035,Medway,5yr,Number,Hib_MenC,3472
10a_10b_10c,2018-19,E12000008,South East,E06000036,Bracknell Forest,5yr,Number,5y_Eligible_Pop,1573
10a_10b_10c,2018-19,E12000008,South East,E06000036,Bracknell Forest,5yr,Number,DTap_IPV_Hib,1531
10a_10b_10c,2018-19,E12000008,South East,E06000036,Bracknell Forest,5yr,Number,DTaP_IPV,1337
10a_10b_10c,2018-19,E12000008,South East,E06000036,Bracknell Forest,5yr,Number,MMR1,1513
10a_10b_10c,2018-19,E12000008,South East,E06000036,Bracknell Forest,5yr,Number,MMR2,1384
10a_10b_10c,2018-19,E12000008,South East,E06000036,Bracknell Forest,5yr,Number,Hib_MenC,1490
10a_10b_10c,2018-19,E12000008,South East,E06000037,West Berkshire,5yr,Number,5y_Eligible_Pop,1778
10a_10b_10c,2018-19,E12000008,South East,E06000037,West Berkshire,5yr,Number,DTap_IPV_Hib,1726
10a_10b_10c,2018-19,E12000008,South East,E06000037,West Berkshire,5yr,Number,DTaP_IPV,1561
10a_10b_10c,2018-19,E12000008,South East,E06000037,West Berkshire,5yr,Number,MMR1,1722
10a_10b_10c,2018-19,E12000008,South East,E06000037,West Berkshire,5yr,Number,MMR2,1616
10a_10b_10c,2018-19,E12000008,South East,E06000037,West Berkshire,5yr,Number,Hib_MenC,1696
10a_10b_10c,2018-19,E12000008,South East,E06000038,Reading,5yr,Number,5y_Eligible_Pop,2992
10a_10b_10c,2018-19,E12000008,South East,E06000038,Reading,5yr,Number,DTap_IPV_Hib,2829
10a_10b_10c,2018-19,E12000008,South East,E06000038,Reading,5yr,Number,DTaP_IPV,2314
10a_10b_10c,2018-19,E12000008,South East,E06000038,Reading,5yr,Number,MMR1,2804
10a_10b_10c,2018-19,E12000008,South East,E06000038,Reading,5yr,Number,MMR2,2440
10a_10b_10c,2018-19,E12000008,South East,E06000038,Reading,5yr,Number,Hib_MenC,2722
10a_10b_10c,2018-19,E12000008,South East,E06000039,Slough,5yr,Number,5y_Eligible_Pop,2625
10a_10b_10c,2018-19,E12000008,South East,E06000039,Slough,5yr,Number,DTap_IPV_Hib,2501
10a_10b_10c,2018-19,E12000008,South East,E06000039,Slough,5yr,Number,DTaP_IPV,1991
10a_10b_10c,2018-19,E12000008,South East,E06000039,Slough,5yr,Number,MMR1,2465
10a_10b_10c,2018-19,E12000008,South East,E06000039,Slough,5yr,Number,MMR2,2196
10a_10b_10c,2018-19,E12000008,South East,E06000039,Slough,5yr,Number,Hib_MenC,2404
10a_10b_10c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,5yr,Number,5y_Eligible_Pop,1884
10a_10b_10c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,5yr,Number,DTap_IPV_Hib,1811
10a_10b_10c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,5yr,Number,DTaP_IPV,1524
10a_10b_10c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,5yr,Number,MMR1,1798
10a_10b_10c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,5yr,Number,MMR2,1628
10a_10b_10c,2018-19,E12000008,South East,E06000040,Windsor and Maidenhead,5yr,Number,Hib_MenC,1751
10a_10b_10c,2018-19,E12000008,South East,E06000041,Wokingham,5yr,Number,5y_Eligible_Pop,1788
10a_10b_10c,2018-19,E12000008,South East,E06000041,Wokingham,5yr,Number,DTap_IPV_Hib,1723
10a_10b_10c,2018-19,E12000008,South East,E06000041,Wokingham,5yr,Number,DTaP_IPV,1558
10a_10b_10c,2018-19,E12000008,South East,E06000041,Wokingham,5yr,Number,MMR1,1710
10a_10b_10c,2018-19,E12000008,South East,E06000041,Wokingham,5yr,Number,MMR2,1610
10a_10b_10c,2018-19,E12000008,South East,E06000041,Wokingham,5yr,Number,Hib_MenC,1653
10a_10b_10c,2018-19,E12000008,South East,E06000042,Milton Keynes,5yr,Number,5y_Eligible_Pop,4160
10a_10b_10c,2018-19,E12000008,South East,E06000042,Milton Keynes,5yr,Number,DTap_IPV_Hib,4051
10a_10b_10c,2018-19,E12000008,South East,E06000042,Milton Keynes,5yr,Number,DTaP_IPV,3296
10a_10b_10c,2018-19,E12000008,South East,E06000042,Milton Keynes,5yr,Number,MMR1,4051
10a_10b_10c,2018-19,E12000008,South East,E06000042,Milton Keynes,5yr,Number,MMR2,3773
10a_10b_10c,2018-19,E12000008,South East,E06000042,Milton Keynes,5yr,Number,Hib_MenC,3995
10a_10b_10c,2018-19,E12000008,South East,E06000043,Brighton and Hove,5yr,Number,5y_Eligible_Pop,2763
10a_10b_10c,2018-19,E12000008,South East,E06000043,Brighton and Hove,5yr,Number,DTap_IPV_Hib,2522
10a_10b_10c,2018-19,E12000008,South East,E06000043,Brighton and Hove,5yr,Number,DTaP_IPV,2232
10a_10b_10c,2018-19,E12000008,South East,E06000043,Brighton and Hove,5yr,Number,MMR1,2515
10a_10b_10c,2018-19,E12000008,South East,E06000043,Brighton and Hove,5yr,Number,MMR2,2309
10a_10b_10c,2018-19,E12000008,South East,E06000043,Brighton and Hove,5yr,Number,Hib_MenC,2385
10a_10b_10c,2018-19,E12000008,South East,E06000044,Portsmouth,5yr,Number,5y_Eligible_Pop,2706
10a_10b_10c,2018-19,E12000008,South East,E06000044,Portsmouth,5yr,Number,DTap_IPV_Hib,2620
10a_10b_10c,2018-19,E12000008,South East,E06000044,Portsmouth,5yr,Number,DTaP_IPV,2449
10a_10b_10c,2018-19,E12000008,South East,E06000044,Portsmouth,5yr,Number,MMR1,2604
10a_10b_10c,2018-19,E12000008,South East,E06000044,Portsmouth,5yr,Number,MMR2,2490
10a_10b_10c,2018-19,E12000008,South East,E06000044,Portsmouth,5yr,Number,Hib_MenC,2550
10a_10b_10c,2018-19,E12000008,South East,E06000045,Southampton,5yr,Number,5y_Eligible_Pop,3256
10a_10b_10c,2018-19,E12000008,South East,E06000045,Southampton,5yr,Number,DTap_IPV_Hib,3148
10a_10b_10c,2018-19,E12000008,South East,E06000045,Southampton,5yr,Number,DTaP_IPV,2916
10a_10b_10c,2018-19,E12000008,South East,E06000045,Southampton,5yr,Number,MMR1,3132
10a_10b_10c,2018-19,E12000008,South East,E06000045,Southampton,5yr,Number,MMR2,2935
10a_10b_10c,2018-19,E12000008,South East,E06000045,Southampton,5yr,Number,Hib_MenC,2998
10a_10b_10c,2018-19,E12000008,South East,E06000046,Isle of Wight,5yr,Number,5y_Eligible_Pop,1404
10a_10b_10c,2018-19,E12000008,South East,E06000046,Isle of Wight,5yr,Number,DTap_IPV_Hib,1359
10a_10b_10c,2018-19,E12000008,South East,E06000046,Isle of Wight,5yr,Number,DTaP_IPV,1196
10a_10b_10c,2018-19,E12000008,South East,E06000046,Isle of Wight,5yr,Number,MMR1,1335
10a_10b_10c,2018-19,E12000008,South East,E06000046,Isle of Wight,5yr,Number,MMR2,1182
10a_10b_10c,2018-19,E12000008,South East,E06000046,Isle of Wight,5yr,Number,Hib_MenC,1296
10a_10b_10c,2018-19,E12000008,South East,E10000002,Buckinghamshire,5yr,Number,5y_Eligible_Pop,6672
10a_10b_10c,2018-19,E12000008,South East,E10000002,Buckinghamshire,5yr,Number,DTap_IPV_Hib,6516
10a_10b_10c,2018-19,E12000008,South East,E10000002,Buckinghamshire,5yr,Number,DTaP_IPV,5817
10a_10b_10c,2018-19,E12000008,South East,E10000002,Buckinghamshire,5yr,Number,MMR1,6472
10a_10b_10c,2018-19,E12000008,South East,E10000002,Buckinghamshire,5yr,Number,MMR2,6051
10a_10b_10c,2018-19,E12000008,South East,E10000002,Buckinghamshire,5yr,Number,Hib_MenC,6304
10a_10b_10c,2018-19,E12000008,South East,E10000011,East Sussex,5yr,Number,5y_Eligible_Pop,5695
10a_10b_10c,2018-19,E12000008,South East,E10000011,East Sussex,5yr,Number,DTap_IPV_Hib,5431
10a_10b_10c,2018-19,E12000008,South East,E10000011,East Sussex,5yr,Number,DTaP_IPV,4994
10a_10b_10c,2018-19,E12000008,South East,E10000011,East Sussex,5yr,Number,MMR1,5405
10a_10b_10c,2018-19,E12000008,South East,E10000011,East Sussex,5yr,Number,MMR2,5147
10a_10b_10c,2018-19,E12000008,South East,E10000011,East Sussex,5yr,Number,Hib_MenC,5250
10a_10b_10c,2018-19,E12000008,South East,E10000014,Hampshire,5yr,Number,5y_Eligible_Pop,15848
10a_10b_10c,2018-19,E12000008,South East,E10000014,Hampshire,5yr,Number,DTap_IPV_Hib,15143
10a_10b_10c,2018-19,E12000008,South East,E10000014,Hampshire,5yr,Number,DTaP_IPV,13985
