CTRY,SC_KNOWL,UND_SCSCI,SC_DZ,SC_POET,SC_PS,SC_SS,SC_UNI,SCINFO_30D,MDHINFO_30D,SC_INT,MDH_INT,CONF_NGO,CONF_HOSP,TRU_NEIGHB,TRU_SCI,TRU_JO,TRU_HCW,TRU_NGOPPL,TRU_TH,TRU_SC,TRUSCI_ACCINFO,TRUSCIUNI_BEN,TRUSCIUNI_HON,TRUSCICOM_BEN,TRUSCICOM_HON,SCI_BENPPL,SCI_BENRESP,SCTECH_IMPRLIFE,SCTECH_JOBS,TRU_PPLADV,TRU_HCWADV,HRD_VAC,VAC_IMPTCH,VAC_SF,VAC_EFF,VAC_IDX,VAC_LVL,TRUSCI_IDX,TRUSCI_LVL,VW_SC,AGE,AGE_CAT,GEN,EDU,LIV_AR,RGN,SUBJ_HHI,CTRY_INC,EMP_STAT
84,3,4,2,2,2,97,97,2,2,98,2,2,2,2,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,97,3,1,4,2,4,3.3333333333333335,Medium,3.0,2,3,37,2,1,2,2,3,2,3,6
14,1,2,1,2,1,1,97,2,2,2,1,1,1,1,3,4,2,2,2,2,3,2,4,2,4,2,1,1,1,3,2,1,4,4,5,4.333333333333333,High,2.2,1,2,18,1,1,2,2,17,3,4,6
122,3,2,1,2,1,1,2,2,1,2,1,1,1,4,3,3,3,3,4,4,2,3,3,3,3,1,98,1,2,3,2,1,5,1,4,3.3333333333333335,Medium,2.2,1,99,27,1,2,2,2,2,3,3,4
8,1,1,1,2,1,1,1,1,1,1,1,1,1,2,99,99,2,2,2,1,2,2,2,1,1,1,1,1,1,3,2,1,5,5,5,5.0,High,3.25,2,1,42,2,2,3,2,13,1,3,3
20,2,1,1,2,2,1,97,1,2,1,2,2,2,1,2,3,3,2,4,2,2,2,3,2,4,3,2,2,2,3,1,1,5,5,3,4.333333333333333,High,2.8,2,4,17,1,1,1,1,14,3,4,6
60,4,3,1,1,97,97,97,2,2,1,1,1,1,1,98,98,1,98,1,1,1,1,1,2,1,1,1,1,1,3,1,1,5,5,5,5.0,High,3.75,3,1,23,1,1,1,1,1,3,1,4
79,2,3,2,1,1,1,97,2,2,2,1,2,1,2,2,98,2,3,2,2,2,3,4,98,2,1,1,1,2,3,2,1,5,5,3,4.333333333333333,High,2.25,1,1,18,1,2,2,1,2,3,2,6
140,2,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,3,1,1,5,5,5,5.0,High,3.6,3,1,18,1,1,1,2,5,3,1,2
62,4,4,98,98,2,97,97,2,2,2,98,98,2,1,98,3,3,98,1,98,98,98,98,98,98,3,2,98,98,5,3,1,5,5,5,5.0,High,0.0,99,4,27,1,2,1,1,5,2,2,6
165,3,1,1,2,1,1,1,2,2,1,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,2,1,3,3,3,3.0,Medium,0.0,99,99,29,1,2,2,2,8,2,3,6
13,2,2,1,2,1,1,97,2,2,1,1,1,1,2,1,3,1,2,4,1,2,2,2,2,2,1,1,1,1,3,1,1,5,4,4,4.333333333333333,High,3.2,2,1,38,2,1,2,2,17,2,4,1
81,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3,2,1,4,1,3,3,4,2,4,2,1,1,2,3,2,1,5,5,5,5.0,High,2.2,1,2,26,1,2,3,2,1,1,1,4
88,2,2,1,2,1,1,2,2,2,1,1,98,1,2,2,2,2,2,4,2,2,2,2,2,2,1,1,1,2,3,3,1,4,5,4,4.333333333333333,High,3.0,2,1,25,1,1,2,1,9,1,3,1
183,3,1,1,1,1,1,2,1,2,1,1,1,1,1,3,4,1,2,4,2,2,2,4,2,98,3,2,1,1,3,1,1,5,5,5,5.0,High,2.4,1,4,23,1,1,2,2,4,3,2,5
32,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,4,2,2,2,2,2,1,3,1,2,2,1,2,1,5,5,5,5.0,High,3.0,2,2,21,1,2,3,2,8,2,3,2
128,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,3,3,2,3,2,1,1,3,3,2,1,5,1,5,3.6666666666666665,High,2.6,2,2,25,1,1,2,1,6,2,1,1
53,2,2,1,1,1,1,2,1,1,1,1,98,1,1,1,2,1,2,3,1,1,3,3,2,2,1,1,1,1,3,1,1,4,4,4,4.0,High,3.0,2,1,41,2,1,2,2,11,3,2,1
52,2,4,1,98,98,2,97,2,2,1,1,98,2,2,2,98,2,2,2,2,2,98,98,98,98,98,98,1,98,2,98,1,4,4,4,4.0,High,0.0,99,99,41,2,2,1,1,11,3,2,6
187,3,4,1,1,2,1,2,2,2,1,1,2,2,3,4,3,3,3,3,2,2,4,3,3,3,3,2,1,2,3,3,1,5,5,5,5.0,High,1.8,1,4,28,1,1,2,2,5,3,1,1
31,3,3,1,98,1,97,97,2,2,2,1,1,1,1,2,3,1,2,4,3,2,3,3,4,3,1,1,1,3,3,1,1,5,5,5,5.0,High,2.2,1,1,74,3,1,1,1,12,2,2,6
68,2,2,1,2,1,1,97,1,1,1,1,2,1,2,2,3,2,2,3,1,1,2,2,3,2,2,1,1,3,3,1,1,4,4,4,4.0,High,3.0,2,2,18,1,1,2,2,10,2,4,6
45,3,2,1,2,1,1,1,1,2,1,1,1,2,2,2,3,2,2,2,2,3,3,2,2,98,3,1,1,2,1,3,1,3,4,3,3.3333333333333335,Medium,2.6,2,2,20,1,1,2,2,4,2,3,4
6,3,2,1,2,1,1,1,1,1,1,1,2,2,2,4,4,2,4,4,2,4,4,4,4,4,3,2,2,2,1,3,1,5,5,5,5.0,High,1.0,1,4,42,2,2,2,2,13,3,3,6
69,2,2,1,1,1,1,2,1,1,1,1,98,1,3,2,3,2,2,3,2,1,1,2,1,2,1,1,1,1,3,1,1,4,2,2,2.6666666666666665,Medium,3.6,3,1,23,1,2,3,1,10,1,4,1
129,2,2,1,2,1,2,97,1,1,1,1,98,2,2,4,4,4,4,3,1,2,1,4,4,4,3,2,2,2,3,2,1,5,5,4,4.666666666666667,High,2.0,1,4,20,1,1,2,2,6,3,2,1
35,3,3,2,2,2,2,97,2,1,1,1,1,1,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,3,1,1,5,5,1,3.6666666666666665,High,3.2,2,1,17,1,1,1,1,5,3,2,2
17,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,4,1,1,3,2,4,4,1,2,1,2,3,1,1,5,5,5,5.0,High,2.8,2,3,33,2,2,2,1,16,1,4,1
33,3,4,1,1,1,1,97,2,2,1,1,2,1,4,3,3,2,3,3,3,2,2,2,2,3,3,1,1,1,3,3,1,4,3,3,3.3333333333333335,Medium,2.8,2,2,38,2,2,2,1,8,2,3,6
125,2,2,1,2,1,1,1,1,1,1,1,1,1,2,3,2,3,98,3,1,2,3,2,2,3,2,1,1,1,3,2,1,5,5,5,5.0,High,2.6,2,2,25,1,1,3,2,5,3,1,4
158,2,2,1,2,1,1,97,2,2,1,1,2,1,4,2,3,2,2,2,2,2,2,2,3,2,3,2,1,1,3,2,1,5,5,5,5.0,High,2.8,2,4,50,3,2,1,1,6,3,2,6
65,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,4,2,2,2,2,2,2,1,1,1,1,3,1,1,5,5,4,4.666666666666667,High,3.0,2,1,25,1,1,2,1,1,3,1,6
66,3,2,1,2,1,1,2,2,1,1,1,1,1,2,3,3,2,2,3,2,3,98,98,98,98,98,98,1,3,3,2,1,2,3,3,2.6666666666666665,Medium,0.0,99,99,19,1,1,2,1,5,2,1,6
20,2,1,1,2,1,1,97,1,2,1,2,2,1,2,2,4,2,4,1,2,3,1,4,4,4,2,1,2,2,3,1,1,5,1,3,3.0,Medium,2.2,1,2,26,1,1,2,1,14,3,4,1
154,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,98,2,98,2,2,1,98,98,1,1,1,1,1,2,1,5,5,5,5.0,High,3.25,2,1,24,1,2,2,2,16,2,3,5
62,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,1,98,98,2,2,98,3,2,2,2,1,1,2,1,2,1,5,5,5,5.0,High,2.75,2,2,25,1,2,2,1,5,1,2,3
65,4,3,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,4,4,4,2,1,2,2,2,1,1,1,1,1,1,1,5,4,5,4.666666666666667,High,3.2,2,1,36,2,1,1,1,1,2,1,6
1,2,1,1,2,1,1,1,1,1,1,1,1,98,2,1,2,1,2,3,1,2,1,98,3,3,1,1,1,1,3,1,1,5,4,5,4.666666666666667,High,3.25,2,1,18,1,2,2,2,7,2,4,5
125,2,3,1,1,1,97,97,2,2,1,1,1,1,2,2,3,2,3,2,2,2,98,3,3,2,2,2,1,1,3,2,1,5,5,1,3.6666666666666665,High,2.5,2,3,23,1,1,1,1,5,3,1,4
138,3,1,1,2,1,97,97,1,2,1,1,1,1,1,2,3,2,1,1,2,2,1,1,1,1,2,1,1,2,3,2,1,2,4,4,3.3333333333333335,Medium,3.6,3,2,16,1,2,1,1,15,3,4,5
79,2,2,1,1,2,2,2,2,2,1,1,1,1,3,2,2,2,2,4,2,2,2,2,2,2,2,1,1,1,3,2,1,5,5,5,5.0,High,3.0,2,2,21,1,1,1,1,2,3,2,6
87,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,2,2,3,3,1,2,1,2,1,1,1,1,1,3,1,1,5,5,5,5.0,High,3.6,3,1,16,1,1,2,2,8,2,4,6
25,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,3,1,1,5,5,5,5.0,High,3.8,3,1,19,1,2,2,1,15,1,4,5
125,2,2,1,1,1,1,2,1,1,1,1,1,1,4,4,3,1,2,4,3,2,1,3,2,3,1,1,1,2,4,2,1,5,5,5,5.0,High,2.6,2,1,18,1,1,2,1,5,3,1,1
28,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,1,1,1,2,1,3,1,1,1,1,3,1,1,4,4,5,4.333333333333333,High,3.6,3,1,34,2,1,3,2,11,3,4,1
96,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,3,2,2,4,2,2,98,3,2,2,2,1,1,98,1,2,1,4,4,4,4.0,High,2.75,2,2,17,1,2,2,2,8,2,2,6
67,3,2,2,2,1,2,1,1,2,2,2,1,2,1,2,4,1,1,1,3,3,3,3,3,2,3,2,2,1,3,3,1,5,3,3,3.6666666666666665,High,2.2,1,4,31,2,1,2,2,1,3,2,1
134,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,3,1,2,3,3,2,2,3,2,1,1,1,3,3,1,5,5,5,5.0,High,2.8,2,2,18,1,2,2,1,5,2,2,3
48,3,3,2,2,1,1,97,2,1,2,1,1,1,1,2,3,3,2,2,1,2,2,2,3,2,3,2,1,1,3,2,1,4,2,4,3.3333333333333335,Medium,2.8,2,4,60,3,2,2,1,11,2,2,2
16,4,3,1,2,1,1,97,2,1,2,1,2,2,2,3,4,3,4,3,2,2,2,3,3,3,2,2,1,2,3,2,1,4,2,4,3.3333333333333335,Medium,2.4,1,3,21,1,2,2,2,17,3,4,6
141,4,3,1,2,1,1,1,2,2,1,2,2,2,1,4,1,4,4,1,2,2,4,4,4,4,3,2,2,1,5,4,1,1,1,1,1.0,Low,1.4,1,4,55,3,1,3,2,3,1,3,1
90,2,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,98,1,2,2,1,1,2,2,2,2,2,1,3,1,2,1,5,4,4,4.333333333333333,High,3.4,2,3,19,1,1,2,2,9,2,3,6
186,4,4,1,1,2,1,2,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,3,1,1,5,2,2,3.0,Medium,3.4,2,1,20,1,2,2,2,5,2,1,5
144,2,1,1,2,1,1,1,2,1,1,1,98,2,1,4,98,1,2,2,1,4,1,1,4,3,2,1,1,2,3,2,1,5,3,3,3.6666666666666665,High,2.2,1,2,36,2,1,3,2,17,2,4,5
39,4,4,98,1,1,2,2,2,2,2,98,1,1,1,98,98,2,98,98,98,98,98,98,2,98,2,2,98,2,3,98,1,5,5,5,5.0,High,0.0,99,3,74,3,2,1,2,13,2,2,6
19,2,2,1,98,1,1,97,2,2,2,1,98,1,1,2,2,2,2,3,1,2,2,2,2,2,1,1,1,3,3,1,1,5,5,5,5.0,High,3.0,2,1,46,2,1,2,2,14,2,4,1
108,3,2,1,2,98,1,97,2,1,1,1,2,1,3,2,4,3,2,4,3,3,2,4,3,3,1,1,2,2,3,4,1,5,1,4,3.3333333333333335,Medium,2.2,1,1,100,3,1,2,2,2,3,2,3
20,1,1,1,1,1,1,97,1,1,1,1,2,1,2,4,2,4,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,5,5,5,5.0,High,2.6,2,3,30,2,2,2,2,14,2,4,6
121,2,1,1,2,2,1,1,2,2,1,1,98,1,98,1,2,1,4,4,1,2,2,2,2,2,1,1,1,2,3,2,1,5,4,4,4.333333333333333,High,3.2,2,1,79,3,1,2,2,15,1,4,6
62,2,2,1,2,1,1,97,1,2,1,1,1,1,2,98,3,1,2,4,2,3,3,3,4,2,98,2,1,2,3,2,1,5,5,5,5.0,High,1.75,1,99,28,1,1,2,1,5,2,2,6
144,2,2,1,2,1,1,1,2,1,2,1,2,1,2,2,3,1,4,2,1,2,2,2,1,2,2,1,1,1,3,2,1,5,5,5,5.0,High,3.2,2,2,19,1,2,2,2,17,2,4,4
48,1,1,1,2,1,1,97,1,2,1,1,2,1,1,3,98,2,2,4,1,3,2,2,2,2,2,1,1,2,3,2,1,2,1,2,1.6666666666666667,Low,2.6,2,2,30,2,1,2,2,11,2,2,2
122,3,3,1,2,2,1,2,2,2,1,1,2,2,3,2,1,1,2,1,1,1,2,2,2,2,1,98,1,1,4,2,1,2,4,5,3.6666666666666665,High,3.2,2,99,15,1,1,1,2,2,1,3,6
55,2,1,1,2,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,1,3,1,1,5,2,1,2.6666666666666665,Medium,3.2,2,2,40,2,1,2,2,18,2,4,1
17,4,1,1,2,1,2,2,1,1,1,1,2,1,3,1,4,1,1,4,1,1,1,2,1,1,2,1,1,1,3,1,1,5,5,5,5.0,High,3.8,3,2,37,2,1,1,1,16,1,4,6
21,4,2,2,1,98,98,97,2,2,2,2,1,2,2,3,3,2,2,2,3,2,2,3,4,4,3,2,1,2,3,4,1,5,3,4,4.0,High,2.2,1,4,17,1,1,2,1,14,3,4,6
8,3,2,1,1,98,2,97,98,98,1,1,2,1,1,1,2,1,98,1,98,3,2,2,3,2,2,1,1,2,3,2,1,5,5,5,5.0,High,2.8,2,2,58,3,2,2,2,13,1,3,6
8,2,2,2,2,1,1,97,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,3,2,1,5,5,5,5.0,High,3.2,2,2,48,2,2,2,1,13,1,3,6
125,2,98,98,98,2,97,97,2,2,98,2,2,1,2,2,3,2,1,98,98,98,4,98,98,98,98,98,98,98,5,98,1,5,5,4,4.666666666666667,High,0.0,99,99,18,1,2,1,2,5,3,1,6
109,2,1,1,2,1,1,1,2,2,1,1,1,2,3,1,4,1,1,2,2,1,1,1,2,2,1,1,1,2,3,1,1,5,5,5,5.0,High,3.8,3,1,37,2,1,3,2,16,2,4,1
28,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,1,2,1,2,1,2,2,1,1,2,3,1,1,5,4,4,4.333333333333333,High,3.4,2,2,38,2,2,3,2,11,1,4,5
17,4,2,1,1,1,1,97,1,2,1,1,1,1,1,2,2,2,1,4,3,2,2,98,98,98,2,98,98,3,3,2,1,5,5,4,4.666666666666667,High,3.0,2,99,43,2,2,2,2,16,2,4,6
175,2,1,1,1,1,1,97,2,2,2,2,1,1,1,2,2,2,2,3,1,1,2,2,1,1,1,1,1,2,3,1,1,5,5,5,5.0,High,3.4,2,1,26,1,1,2,2,14,2,4,1
17,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,98,2,98,98,1,1,1,1,1,2,3,1,1,5,3,5,4.333333333333333,High,3.6666666666666696,3,1,16,1,2,2,1,16,1,4,6
78,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,4,2,2,4,1,98,98,2,98,3,3,2,1,1,2,98,1,4,1,5,3.3333333333333335,Medium,0.0,99,4,15,1,1,2,2,5,2,1,6
132,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,3,1,3,4,1,1,1,1,2,2,1,1,1,1,3,1,1,5,5,5,5.0,High,3.8,3,1,37,2,1,3,2,15,1,4,1
32,2,1,1,2,1,1,1,2,2,2,2,2,2,3,4,3,4,4,3,3,3,3,3,3,3,3,2,2,2,1,3,1,5,5,3,4.333333333333333,High,1.8,1,4,25,1,1,3,2,8,2,3,3
68,2,1,1,2,1,1,2,2,2,1,1,2,2,4,2,4,4,4,4,2,2,2,1,2,2,1,1,1,1,3,2,1,5,5,5,5.0,High,3.2,2,1,35,2,1,2,2,10,1,4,4
78,2,3,2,2,1,1,2,2,2,1,1,2,2,3,3,3,3,3,3,4,3,3,4,3,3,3,2,1,1,1,3,1,3,3,3,3.0,Medium,1.8,1,4,27,1,1,2,1,5,3,1,1
100,2,3,98,98,2,2,2,2,2,1,1,2,2,3,98,3,98,3,4,4,4,98,98,98,98,3,2,98,98,3,2,1,5,4,4,4.333333333333333,High,0.0,99,4,30,2,1,1,1,1,3,1,5
12,3,3,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,3,1,1,1,2,3,1,1,5,5,5,5.0,High,3.2,2,1,41,2,2,3,2,15,2,4,1
106,3,2,1,1,1,1,2,99,2,1,1,1,1,2,98,1,1,1,1,1,98,1,98,1,1,3,2,1,98,3,1,1,5,5,5,5.0,High,0.0,99,4,17,1,2,1,1,1,2,1,6
109,2,3,1,2,1,1,1,1,1,1,98,98,98,3,2,4,1,2,4,2,2,3,3,3,3,2,1,1,3,3,1,1,3,3,3,3.0,Medium,2.4,1,2,22,1,1,2,1,16,2,4,1
30,3,3,1,2,1,1,97,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,4,5,4,4.333333333333333,High,3.8,3,1,15,1,2,2,2,10,1,3,6
195,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,5,5,5,5.0,High,4.0,3,1,19,1,1,2,1,9,3,2,6
23,1,1,2,2,2,1,97,2,2,1,1,2,1,1,1,2,1,2,3,1,1,1,2,4,4,3,2,2,1,3,1,1,5,5,5,5.0,High,3.2,2,4,74,3,1,2,1,15,3,4,6
109,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,3,2,2,2,2,2,2,3,2,1,98,3,1,1,5,4,4,4.333333333333333,High,3.0,2,4,82,3,2,2,2,16,3,4,6
78,3,3,1,2,1,1,1,1,1,1,1,2,1,3,2,3,2,3,3,3,3,3,3,4,4,1,1,1,1,3,2,1,5,5,4,4.666666666666667,High,2.0,1,1,25,1,1,2,2,5,3,1,5
122,3,2,1,2,1,1,2,2,2,1,1,1,2,3,3,3,3,3,4,2,3,2,3,3,2,1,1,1,1,2,3,1,4,4,4,4.0,High,2.2,1,1,17,1,1,2,2,2,2,3,1
132,3,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,3,2,1,1,1,3,1,1,5,4,5,4.666666666666667,High,3.8,3,2,63,3,1,2,1,15,2,4,6
76,2,1,1,2,1,1,1,1,1,1,1,98,98,98,2,4,2,98,4,1,1,2,98,2,98,1,1,1,98,3,2,1,5,3,5,4.333333333333333,High,3.25,2,1,24,1,1,2,2,14,1,3,6
96,4,4,1,1,97,97,97,2,2,2,1,2,98,1,98,98,3,4,3,4,98,4,98,4,1,98,99,1,1,5,4,1,5,3,3,3.6666666666666665,High,0.0,99,99,72,3,2,1,1,8,2,2,6
66,3,3,1,2,1,1,97,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,98,3,1,1,5,2,4,3.6666666666666665,High,3.0,2,1,35,2,2,2,1,5,2,1,3
32,3,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5.0,High,3.8,3,1,59,3,1,1,2,8,2,3,1
173,3,1,1,2,1,1,1,2,2,1,1,1,1,3,2,3,2,3,3,1,2,2,2,2,2,2,2,1,3,3,2,1,4,4,4,4.0,High,3.0,2,3,32,2,2,3,1,16,2,3,1
66,2,1,1,2,1,1,97,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,3,2,1,5,5,4,4.666666666666667,High,3.2,2,1,18,1,1,2,2,5,2,1,6
111,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,98,98,3,3,2,2,2,3,2,1,5,4,4,4.333333333333333,High,4.0,3,4,24,1,2,2,2,16,1,4,3
66,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,3,2,2,2,1,1,2,3,2,1,4,4,4,4.0,High,2.8,2,2,15,1,1,1,1,5,2,1,5
187,3,2,1,1,2,1,2,1,2,1,1,1,1,3,3,2,3,3,3,2,3,3,3,3,98,98,2,98,1,3,2,1,4,5,3,4.0,High,2.0,1,99,17,1,2,2,2,5,1,1,6
144,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,98,1,2,1,1,2,2,2,2,1,1,3,1,1,5,5,5,5.0,High,3.6,3,3,44,2,1,3,1,17,1,4,1
30,3,2,1,2,1,1,1,2,2,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,4,2,1,1,1,1,3,1,4,4,4,4.0,High,2.8,2,2,32,2,2,2,2,10,2,3,1
10,3,3,1,2,1,1,97,2,2,1,1,1,1,2,2,2,2,3,3,2,2,2,2,2,3,2,1,1,2,3,2,1,5,5,3,4.333333333333333,High,3.0,2,2,21,1,1,2,1,11,2,2,1
173,3,1,1,2,1,1,1,1,2,1,1,1,2,2,2,3,2,2,3,2,2,1,1,2,2,2,1,1,1,3,1,1,5,4,4,4.333333333333333,High,3.4,2,2,49,2,1,2,2,16,1,3,1
184,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,3,2,2,2,2,2,2,3,1,1,1,1,3,2,1,5,3,4,4.0,High,3.2,2,1,33,2,2,3,1,17,1,4,1
13,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,2,2,3,1,1,2,2,3,3,2,1,1,1,3,2,1,4,3,4,3.6666666666666665,High,3.2,2,2,49,2,1,3,1,17,1,4,1
160,1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,3,4,3,1,2,2,3,1,1,3,3,3,3.0,Medium,3.2,2,2,45,2,1,3,2,15,1,4,2
62,3,2,98,2,1,1,99,2,2,1,1,98,2,2,3,3,3,3,4,3,3,3,3,3,3,3,2,2,3,3,3,1,5,5,4,4.666666666666667,High,2.0,1,4,30,2,1,2,1,5,3,2,1
125,2,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,4,1,1,1,1,1,4,3,1,1,1,1,2,1,5,4,4,4.333333333333333,High,4.0,3,2,22,1,2,3,2,5,3,1,2
66,2,2,1,1,1,1,97,2,2,1,1,98,1,1,2,2,1,98,3,3,2,2,98,2,98,2,1,1,98,3,2,1,5,5,5,5.0,High,3.0,2,2,16,1,2,2,2,5,1,1,6
116,2,2,2,2,2,1,2,2,1,2,1,2,1,4,4,3,1,3,2,1,2,1,2,4,2,2,1,1,2,3,1,1,5,5,2,4.0,High,2.4,1,2,21,1,1,2,2,6,2,2,1
67,2,2,1,1,1,1,2,1,1,1,1,1,1,1,4,2,2,3,3,2,2,3,98,3,4,3,1,1,2,3,2,1,5,5,5,5.0,High,2.0,1,2,17,1,1,2,1,1,3,2,6
129,2,2,1,1,1,1,97,2,1,1,1,1,1,1,2,2,4,2,2,2,2,2,2,2,2,3,2,1,1,1,2,1,5,5,5,5.0,High,3.0,2,4,15,1,1,2,1,6,2,2,3
124,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1,3,2,2,1,3,2,2,3,3,1,1,1,3,1,1,5,5,5,5.0,High,3.2,2,2,45,2,1,1,2,6,3,3,6
160,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,2,1,2,1,1,1,2,1,1,1,2,3,2,1,5,2,4,3.6666666666666665,High,3.6,3,1,22,1,2,2,2,15,2,4,6
155,3,2,1,2,1,2,2,2,2,1,1,1,1,3,1,3,3,1,4,1,2,2,2,2,2,2,1,1,1,2,3,1,5,5,4,4.666666666666667,High,3.2,2,2,43,2,2,2,1,4,2,3,6
143,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,4,4,4,4.0,High,3.0,2,2,19,1,1,2,1,15,2,4,1
78,2,4,1,2,1,1,2,2,2,1,1,1,1,1,3,2,2,3,3,2,2,1,1,2,2,2,1,1,1,3,2,1,5,4,4,4.333333333333333,High,3.2,2,2,19,1,1,2,1,5,3,1,2
150,2,2,1,2,1,1,97,2,2,1,1,1,1,3,2,3,2,2,2,2,2,2,3,2,3,1,1,1,1,3,2,1,5,5,4,4.666666666666667,High,2.8,2,1,18,1,1,2,1,1,1,3,6
100,2,2,1,1,1,1,2,1,1,1,1,1,2,3,3,3,2,3,3,3,3,2,3,3,3,3,2,1,2,3,1,1,5,5,5,5.0,High,2.2,1,4,16,1,2,1,1,1,3,1,6
33,2,1,1,1,1,1,97,1,1,1,1,1,2,3,2,3,2,2,3,1,1,1,2,3,2,1,1,1,1,3,1,1,5,5,5,5.0,High,3.2,2,1,16,1,1,2,2,8,2,3,6
22,3,1,1,98,1,1,2,2,2,2,1,98,2,98,1,3,3,98,1,1,1,98,98,98,98,98,2,1,2,5,3,1,5,5,5,5.0,High,0.0,99,99,44,2,1,2,1,14,2,3,5
38,3,2,98,2,2,2,97,2,2,2,1,98,98,1,1,1,1,1,2,3,3,98,98,98,98,2,98,98,3,3,2,1,5,5,5,5.0,High,0.0,99,99,19,1,1,2,2,13,3,4,1
38,1,1,1,2,1,1,1,1,2,1,1,2,1,4,1,3,2,3,2,2,2,3,2,3,2,1,1,1,1,3,2,1,4,4,4,4.0,High,2.8,2,1,28,1,2,3,2,13,2,4,2
66,3,3,1,2,1,1,2,1,2,1,1,98,1,1,1,2,1,98,3,1,1,1,4,1,4,1,1,1,1,3,1,1,5,5,5,5.0,High,3.4,2,1,19,1,1,2,2,5,1,1,6
154,2,1,1,2,1,1,1,1,2,1,98,2,1,1,3,4,2,3,2,2,2,2,4,4,4,3,2,1,2,3,2,1,3,3,3,3.0,Medium,2.0,1,4,52,3,1,3,1,16,1,3,1
121,2,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,2,2,1,1,1,2,3,1,1,5,5,5,5.0,High,3.6,3,1,65,3,2,2,2,15,2,4,6
81,2,1,1,1,1,1,97,1,1,1,1,1,1,3,1,4,1,1,4,1,1,1,2,2,2,1,1,1,1,3,1,1,5,5,5,5.0,High,3.6,3,1,15,1,1,2,2,1,2,1,6
163,2,2,1,2,1,1,1,2,2,1,2,2,1,2,3,2,2,2,4,2,2,2,2,1,1,2,2,1,1,1,1,1,4,4,3,3.6666666666666665,High,3.0,2,3,33,2,1,3,1,6,2,4,5
