CTRY,SC_KNOWL,UND_SCSCI,SC_DZ,SC_POET,SC_PS,SC_SS,SC_UNI,SCINFO_30D,MDHINFO_30D,SC_INT,MDH_INT,CONF_NGO,CONF_HOSP,TRU_NEIGHB,TRU_SCI,TRU_JO,TRU_HCW,TRU_NGOPPL,TRU_TH,TRU_SC,TRUSCI_ACCINFO,TRUSCIUNI_BEN,TRUSCIUNI_HON,TRUSCICOM_BEN,TRUSCICOM_HON,SCI_BENPPL,SCI_BENRESP,SCTECH_IMPRLIFE,SCTECH_JOBS,TRU_PPLADV,TRU_HCWADV,HRD_VAC,VAC_IMPTCH,VAC_SF,VAC_EFF,TRUSCI_IDX,TRUSCI_LVL,VW_SC,AGE,AGE_CAT,GEN,EDU,LIV_AR,RGN,SUBJ_HHI,CTRY_INC,EMP_STAT
90,2,2,1,1,1,1.0,97.0,2,2,1,1,2,1,1,1,1,1,3,1,1,1,1,2,1,1,2,1,1,1,3,1,1,1.0,99.0,99.0,3.8,3,2,15.0,1.0,1,1.0,1.0,9,2.0,3.0,6.0
34,2,2,2,2,1,1.0,2.0,2,2,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,1,1,1,3,1,1,1.0,1.0,1.0,3.0,2,2,25.0,1.0,2,2.0,1.0,6,2.0,3.0,6.0
121,3,2,1,2,2,2.0,2.0,2,2,2,2,2,1,1,2,2,2,4,4,2,2,3,3,3,3,1,1,1,2,3,2,1,1.0,1.0,2.0,2.4,1,1,64.0,3.0,2,2.0,1.0,15,1.0,4.0,6.0
46,3,1,1,2,1,1.0,1.0,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,3,1,1,1.0,2.0,1.0,3.6,3,1,21.0,1.0,2,2.0,2.0,7,1.0,4.0,1.0
42,4,4,2,2,2,1.0,2.0,2,2,1,1,1,1,4,4,2,4,2,4,2,4,2,2,4,4,1,1,1,1,3,1,1,1.0,2.0,4.0,1.8,1,1,23.0,1.0,1,1.0,2.0,5,3.0,1.0,1.0
45,4,4,1,1,1,2.0,2.0,2,2,1,1,98,1,4,4,1,1,4,4,4,4,1,1,1,4,1,1,1,2,3,1,1,2.0,2.0,2.0,2.8,2,1,62.0,3.0,1,1.0,2.0,4,2.0,3.0,6.0
144,4,2,1,1,1,2.0,97.0,2,2,2,2,98,1,2,1,1,2,98,3,2,2,2,1,2,1,1,1,1,3,3,2,1,2.0,2.0,3.0,3.4,2,1,50.0,3.0,2,2.0,1.0,17,2.0,4.0,1.0
4,1,1,1,2,1,1.0,97.0,2,1,1,1,1,1,1,2,4,1,1,2,1,1,1,1,3,3,3,1,1,1,3,1,1,1.0,1.0,1.0,3.4,2,2,24.0,1.0,2,2.0,1.0,13,1.0,3.0,2.0
68,3,2,1,2,1,1.0,2.0,2,2,1,1,2,2,2,2,3,2,3,3,2,2,2,4,2,3,1,1,1,3,3,2,1,1.0,3.0,1.0,2.6,2,1,27.0,1.0,1,2.0,2.0,10,1.0,4.0,1.0
77,2,1,1,1,1,1.0,1.0,1,2,1,2,2,98,2,2,2,2,98,98,2,2,2,2,2,98,1,1,1,3,3,2,1,1.0,99.0,99.0,3.0,2,1,18.0,1.0,2,2.0,2.0,14,2.0,2.0,6.0
61,2,2,1,2,1,1.0,97.0,1,1,1,1,1,1,1,2,2,1,2,3,2,1,2,2,2,2,2,1,1,1,3,1,1,1.0,1.0,1.0,3.2,2,2,32.0,2.0,1,2.0,1.0,5,2.0,1.0,1.0
115,2,2,1,98,1,1.0,1.0,1,1,1,1,1,1,2,3,2,2,3,4,2,3,2,2,3,3,2,1,1,1,3,2,1,1.0,1.0,1.0,2.4,1,2,33.0,2.0,1,2.0,2.0,8,2.0,3.0,1.0
157,98,4,98,98,2,1.0,2.0,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,98,1,1,1,3,5,2,1,1.0,2.0,2.0,3.0,2,1,18.0,1.0,2,1.0,2.0,12,1.0,1.0,2.0
108,2,2,1,2,1,1.0,2.0,2,2,2,2,1,1,1,1,2,1,2,4,2,1,3,3,3,3,3,1,1,2,3,2,1,1.0,3.0,1.0,2.8,2,2,23.0,1.0,1,2.0,2.0,2,1.0,2.0,1.0
25,1,1,1,1,1,1.0,1.0,1,1,1,1,2,1,1,1,2,1,3,3,1,2,2,1,2,1,1,2,1,1,3,1,1,1.0,1.0,1.0,3.4,2,3,26.0,1.0,1,3.0,2.0,15,1.0,4.0,6.0
128,2,4,2,2,1,1.0,2.0,2,2,1,1,2,1,4,1,1,3,3,1,1,1,3,3,1,2,2,2,2,2,3,2,1,1.0,1.0,1.0,3.2,2,3,20.0,1.0,2,2.0,2.0,6,2.0,1.0,1.0
25,2,1,1,1,1,1.0,1.0,1,1,2,1,1,2,2,3,3,2,2,4,1,2,2,2,2,2,1,1,1,2,3,2,1,1.0,4.0,1.0,2.8,2,1,31.0,2.0,1,2.0,2.0,15,2.0,4.0,6.0
164,3,2,1,1,1,1.0,97.0,2,1,1,1,2,1,2,4,3,1,4,1,2,3,3,3,3,3,3,2,1,1,3,1,1,1.0,1.0,1.0,1.8,1,4,20.0,1.0,1,2.0,2.0,8,2.0,3.0,1.0
114,2,1,1,2,1,1.0,1.0,1,1,1,1,2,1,1,2,4,2,4,4,2,2,2,3,3,3,3,2,1,2,97,2,1,1.0,4.0,2.0,2.6,2,4,65.0,3.0,2,3.0,2.0,6,1.0,3.0,3.0
15,3,1,1,2,2,2.0,1.0,1,2,1,1,1,2,1,1,2,2,1,3,1,1,2,1,3,3,2,1,1,1,3,1,1,1.0,1.0,1.0,3.4,2,2,59.0,3.0,1,3.0,2.0,17,1.0,4.0,1.0
67,2,1,1,1,2,2.0,2.0,2,2,1,1,1,1,3,98,98,3,98,98,98,1,98,98,98,98,1,2,1,1,3,1,1,1.0,4.0,1.0,0.0,99,3,100.0,,1,1.0,1.0,1,2.0,2.0,3.0
35,3,2,1,2,1,1.0,97.0,2,1,1,1,1,1,1,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,4.0,3.8,3,1,22.0,1.0,1,1.0,1.0,5,2.0,2.0,2.0
163,2,2,1,2,1,1.0,1.0,2,2,1,2,1,1,4,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,3,1,1,1.0,1.0,1.0,4.0,3,2,64.0,3.0,1,2.0,2.0,6,2.0,4.0,1.0
76,2,1,1,1,1,1.0,1.0,2,1,1,1,98,2,2,2,3,3,98,2,2,2,2,98,1,2,2,1,1,2,3,2,1,1.0,2.0,1.0,3.25,2,2,22.0,1.0,2,3.0,2.0,14,1.0,3.0,1.0
154,2,2,1,2,1,1.0,97.0,1,1,1,1,1,1,1,3,2,1,2,4,2,3,3,3,3,3,1,1,1,1,3,2,1,1.0,1.0,1.0,2.0,1,1,16.0,1.0,2,1.0,2.0,16,1.0,3.0,6.0
48,3,2,1,2,1,1.0,97.0,2,1,1,1,1,1,2,1,2,1,2,3,2,2,2,3,1,2,2,1,1,1,3,1,1,1.0,3.0,3.0,3.2,2,2,19.0,1.0,2,2.0,1.0,11,2.0,2.0,6.0
132,2,2,1,98,1,1.0,2.0,2,2,1,1,2,1,2,1,1,1,2,3,2,2,1,2,1,2,2,1,1,2,3,1,1,1.0,1.0,2.0,3.6,3,2,31.0,2.0,1,2.0,2.0,15,1.0,4.0,6.0
160,2,1,1,2,1,1.0,1.0,1,1,1,1,2,98,1,1,2,1,2,3,1,2,2,2,2,2,2,2,1,1,3,1,1,1.0,2.0,2.0,3.2,2,3,23.0,1.0,1,2.0,1.0,15,1.0,4.0,3.0
131,2,2,1,2,1,97.0,97.0,1,2,1,1,1,2,1,3,3,2,2,4,2,3,3,4,2,4,2,1,2,1,3,1,1,1.0,1.0,1.0,2.0,1,2,39.0,2.0,2,1.0,1.0,13,2.0,3.0,6.0
109,4,1,1,98,1,1.0,2.0,2,1,1,1,1,2,2,1,4,1,1,3,1,98,1,98,1,3,2,2,1,98,3,1,1,1.0,1.0,1.0,4.0,3,3,57.0,3.0,2,3.0,2.0,16,2.0,4.0,1.0
12,1,1,1,1,1,1.0,97.0,2,2,1,2,98,1,1,1,98,1,98,4,1,2,2,2,2,1,1,1,1,98,3,1,1,1.0,3.0,1.0,3.2,2,1,32.0,2.0,2,3.0,1.0,15,3.0,4.0,2.0
105,3,3,1,2,2,2.0,97.0,1,1,1,1,2,2,3,1,1,3,2,2,1,1,1,4,2,2,1,1,1,1,1,2,1,1.0,5.0,1.0,3.2,2,1,17.0,1.0,1,1.0,1.0,8,3.0,3.0,4.0
150,2,2,1,2,1,1.0,97.0,2,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,3,2,1,1.0,2.0,1.0,3.8,3,1,20.0,1.0,1,2.0,2.0,1,2.0,3.0,1.0
17,2,1,1,2,1,1.0,1.0,1,1,1,2,1,1,2,1,2,1,2,4,1,1,1,2,2,1,2,1,1,1,3,1,1,1.0,1.0,1.0,3.6,3,2,55.0,3.0,1,2.0,2.0,16,1.0,4.0,1.0
12,3,1,1,2,1,1.0,1.0,1,2,1,1,2,1,1,2,2,1,2,4,2,1,2,2,2,2,2,1,1,1,3,1,1,1.0,2.0,2.0,3.2,2,2,53.0,3.0,2,2.0,1.0,15,2.0,4.0,3.0
140,2,1,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,1,1.0,1.0,1.0,3.0,2,2,20.0,1.0,2,2.0,2.0,5,1.0,1.0,5.0
163,2,1,1,2,1,1.0,2.0,1,1,1,1,2,2,4,4,4,4,4,4,2,1,1,2,2,2,2,1,1,1,3,2,1,1.0,1.0,1.0,3.0,2,2,45.0,2.0,2,2.0,2.0,6,1.0,4.0,2.0
67,1,1,1,2,1,1.0,1.0,1,1,1,1,1,1,4,1,1,1,2,4,1,1,1,2,1,2,1,1,1,1,3,1,1,1.0,1.0,1.0,3.8,3,1,20.0,1.0,2,2.0,2.0,1,1.0,2.0,4.0
148,2,1,1,2,2,1.0,1.0,1,2,1,2,1,1,2,98,3,1,2,4,1,1,2,3,2,2,1,2,1,1,3,2,1,1.0,3.0,2.0,3.0,2,3,28.0,1.0,1,3.0,1.0,16,1.0,4.0,1.0
23,2,2,1,2,1,1.0,1.0,1,1,1,1,1,1,1,1,3,1,2,4,1,1,1,1,2,1,1,1,1,1,3,1,1,1.0,1.0,1.0,3.8,3,1,23.0,1.0,2,3.0,1.0,15,1.0,4.0,5.0
157,2,2,1,2,1,1.0,2.0,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,1.0,1.0,1.0,3.0,2,1,18.0,1.0,2,1.0,1.0,12,3.0,1.0,6.0
23,3,3,1,2,1,1.0,97.0,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,3,3,1,1,1,2,3,2,1,1.0,2.0,2.0,3.4,2,1,19.0,1.0,2,2.0,1.0,15,1.0,4.0,3.0
109,1,1,1,1,1,1.0,1.0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,3,1,1,3.0,3.0,5.0,3.2,2,2,35.0,2.0,2,3.0,2.0,16,1.0,4.0,1.0
17,3,2,1,2,1,1.0,2.0,2,1,2,1,98,1,1,1,3,1,3,3,2,1,3,3,2,3,1,1,1,2,3,1,1,2.0,1.0,2.0,3.0,2,1,33.0,2.0,2,2.0,2.0,16,3.0,4.0,5.0
191,2,2,1,98,1,1.0,97.0,98,2,98,1,98,98,2,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,3,2,1,1.0,1.0,1.0,0.0,99,99,24.0,1.0,1,2.0,1.0,9,2.0,3.0,5.0
52,4,4,1,1,1,1.0,97.0,2,2,1,1,1,1,2,4,2,2,2,3,98,98,98,2,98,98,3,1,1,2,3,1,1,1.0,1.0,2.0,0.0,99,2,37.0,2.0,2,1.0,1.0,11,2.0,2.0,2.0
66,2,2,1,2,1,1.0,1.0,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,3,2,2,2,1,1,3,1,1,1.0,1.0,1.0,3.0,2,3,22.0,1.0,2,2.0,2.0,5,2.0,1.0,6.0
39,2,1,1,2,1,1.0,2.0,2,1,2,1,1,2,1,1,3,3,3,1,2,2,3,2,2,2,1,1,1,2,5,1,1,1.0,1.0,1.0,3.0,2,1,21.0,1.0,2,2.0,1.0,13,2.0,2.0,6.0
72,3,3,1,2,2,1.0,2.0,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,3,2,1,2,2,3,2,1,1.0,1.0,1.0,2.8,2,2,28.0,1.0,2,2.0,1.0,9,3.0,2.0,4.0
1,1,1,1,1,1,1.0,1.0,1,1,1,1,2,2,1,1,2,3,3,2,1,1,2,2,1,2,1,1,1,1,5,3,1,5.0,5.0,5.0,3.6,3,1,67.0,3.0,2,3.0,1.0,7,2.0,4.0,6.0
119,2,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,2,1,2,4,2,2,2,2,2,2,1,1,1,3,3,2,1,1.0,1.0,1.0,3.0,2,1,37.0,2.0,2,3.0,2.0,15,1.0,4.0,1.0
30,2,2,1,2,1,97.0,97.0,2,2,1,1,1,1,2,2,2,2,2,2,1,2,98,98,2,98,1,1,1,1,3,2,1,1.0,2.0,4.0,3.0,2,1,55.0,3.0,1,1.0,1.0,10,2.0,3.0,2.0
43,2,2,1,2,2,1.0,2.0,2,2,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,4.0,3,1,16.0,1.0,1,2.0,1.0,1,1.0,1.0,6.0
103,2,2,1,2,1,1.0,2.0,1,1,1,1,1,1,3,98,98,1,98,3,2,2,2,2,98,98,2,1,1,1,5,98,1,1.0,4.0,99.0,3.0,2,2,23.0,1.0,1,2.0,2.0,2,3.0,1.0,1.0
67,2,4,2,2,1,1.0,97.0,2,2,1,1,2,2,1,2,2,1,2,4,2,2,98,98,4,98,2,2,2,1,3,1,1,1.0,1.0,1.0,2.3333333333333304,1,3,100.0,,1,2.0,1.0,1,1.0,2.0,3.0
137,1,2,1,2,1,1.0,1.0,2,2,2,2,98,1,2,98,98,2,98,98,1,2,2,2,98,2,98,98,1,2,1,2,1,1.0,1.0,2.0,3.0,2,99,30.0,2.0,1,3.0,2.0,13,1.0,4.0,1.0
38,4,3,1,2,2,2.0,97.0,2,2,2,1,2,1,2,3,2,1,2,1,2,2,2,2,1,1,2,1,1,1,3,1,1,99.0,99.0,99.0,3.0,2,2,24.0,1.0,2,2.0,1.0,13,2.0,4.0,4.0
20,3,2,2,2,2,97.0,97.0,2,2,2,2,2,1,2,98,3,2,4,1,98,98,3,3,3,3,98,98,98,98,98,2,1,1.0,1.0,1.0,2.0,1,99,83.0,3.0,2,1.0,2.0,14,3.0,4.0,6.0
194,2,1,1,1,1,1.0,2.0,1,1,1,1,2,2,3,2,4,2,2,3,2,2,2,2,2,2,1,1,1,3,3,1,1,1.0,1.0,3.0,3.0,2,1,18.0,1.0,1,2.0,1.0,8,2.0,4.0,6.0
128,2,2,1,2,1,97.0,97.0,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,3,1,1,1,3,2,1,1.0,4.0,1.0,3.0,2,2,35.0,2.0,1,1.0,2.0,6,2.0,1.0,5.0
138,4,3,98,2,2,2.0,97.0,2,2,98,2,98,1,3,98,3,2,2,4,98,98,98,98,98,98,98,98,98,2,3,2,1,3.0,1.0,99.0,0.0,99,99,17.0,1.0,1,1.0,1.0,15,3.0,4.0,6.0
104,2,2,1,2,1,1.0,1.0,1,1,1,1,2,1,3,1,3,1,3,4,1,1,2,1,2,1,1,1,1,1,3,1,1,1.0,1.0,1.0,3.6,3,1,58.0,3.0,2,3.0,2.0,8,1.0,4.0,5.0
60,1,1,1,1,1,1.0,1.0,2,1,1,1,1,1,1,98,3,2,98,3,1,1,98,2,2,4,3,1,1,2,3,2,1,1.0,1.0,1.0,3.3333333333333304,2,2,23.0,1.0,2,2.0,2.0,1,2.0,1.0,6.0
24,3,2,1,2,1,1.0,97.0,2,1,2,1,2,2,2,2,4,4,4,4,2,2,3,3,2,2,1,1,1,2,3,2,1,1.0,1.0,1.0,2.6,2,1,42.0,2.0,1,2.0,1.0,16,2.0,4.0,2.0
138,3,3,1,98,1,1.0,97.0,2,2,2,1,2,2,3,2,2,3,3,2,3,2,3,3,3,3,2,2,1,2,3,3,1,2.0,2.0,2.0,2.4,1,3,17.0,1.0,2,1.0,2.0,15,3.0,4.0,6.0
40,2,1,1,2,1,1.0,1.0,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,3.6,3,1,25.0,1.0,1,2.0,2.0,5,2.0,2.0,6.0
134,3,3,1,2,1,2.0,2.0,2,2,2,1,1,1,4,3,1,3,3,3,98,98,3,98,98,98,98,1,1,1,1,98,1,1.0,1.0,2.0,0.0,99,99,21.0,1.0,2,1.0,2.0,5,2.0,2.0,1.0
96,2,1,1,1,1,1.0,1.0,1,1,2,1,2,2,2,2,4,3,3,2,3,2,2,3,2,3,3,2,2,2,3,2,1,1.0,4.0,1.0,2.8,2,4,27.0,1.0,1,2.0,2.0,8,3.0,2.0,1.0
68,4,2,1,2,1,1.0,2.0,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,1,1.0,3.0,2.0,3.0,2,2,20.0,1.0,2,2.0,2.0,10,2.0,4.0,3.0
46,1,1,1,1,1,2.0,2.0,1,1,1,1,1,2,1,1,3,1,1,1,1,98,1,2,3,3,3,2,1,1,5,2,1,1.0,3.0,3.0,3.25,2,4,46.0,2.0,2,3.0,2.0,7,2.0,4.0,6.0
13,1,1,1,2,1,1.0,1.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,98,1,1,1,3,1,1,99.0,99.0,99.0,3.8,3,99,28.0,1.0,2,3.0,2.0,17,1.0,4.0,1.0
84,3,2,2,2,2,2.0,2.0,2,2,98,1,2,2,1,2,3,3,2,1,3,2,1,1,1,3,3,2,2,1,5,1,1,1.0,2.0,3.0,3.6,3,4,50.0,3.0,2,2.0,2.0,3,1.0,3.0,6.0
28,2,1,1,2,1,1.0,1.0,1,2,1,1,2,1,1,2,3,2,3,2,2,2,2,3,2,3,1,1,1,2,3,1,1,3.0,3.0,2.0,2.8,2,1,27.0,1.0,1,3.0,2.0,11,1.0,4.0,6.0
30,3,3,1,2,1,1.0,1.0,1,1,1,1,1,1,2,2,98,2,2,2,3,3,3,3,3,3,3,1,1,1,1,2,1,1.0,1.0,1.0,2.2,1,2,22.0,1.0,2,3.0,1.0,10,2.0,3.0,6.0
97,3,2,1,1,1,1.0,97.0,1,1,1,1,1,2,4,3,3,3,3,3,2,3,2,2,2,2,3,1,1,1,3,2,1,1.0,1.0,1.0,2.6,2,2,24.0,1.0,2,2.0,1.0,16,2.0,3.0,4.0
69,3,2,1,2,1,1.0,1.0,2,2,2,2,2,1,4,1,3,1,2,2,2,2,3,3,4,3,2,1,1,2,3,2,1,1.0,1.0,1.0,2.4,1,2,25.0,1.0,1,3.0,1.0,10,2.0,4.0,1.0
35,3,2,1,2,1,1.0,2.0,1,1,1,1,1,1,3,2,3,2,2,2,3,3,2,3,2,2,3,1,1,1,3,3,1,1.0,1.0,1.0,2.6,2,2,38.0,2.0,1,2.0,2.0,5,1.0,2.0,2.0
160,2,1,1,2,2,1.0,2.0,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,2,3,1,1,1.0,1.0,1.0,4.0,3,1,77.0,3.0,2,2.0,2.0,15,1.0,4.0,6.0
40,2,2,1,1,1,1.0,97.0,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,98,3,2,3,1,2,2,5,1,1,2.0,2.0,1.0,3.25,2,2,21.0,1.0,1,2.0,2.0,5,1.0,2.0,5.0
187,2,3,1,1,1,1.0,2.0,1,1,2,2,1,1,2,2,3,1,1,98,2,1,2,1,1,1,1,1,1,1,3,2,1,2.0,5.0,2.0,3.6,3,1,20.0,1.0,1,2.0,1.0,5,3.0,1.0,6.0
198,3,4,1,2,1,2.0,97.0,1,1,1,1,2,1,1,4,2,2,2,3,2,1,4,4,2,4,1,2,1,1,3,2,1,2.0,4.0,2.0,2.0,1,3,17.0,1.0,1,1.0,2.0,0,1.0,2.0,6.0
124,3,3,2,2,1,1.0,2.0,1,2,2,2,2,1,1,3,2,2,2,2,2,3,3,2,3,2,2,1,1,1,3,2,1,1.0,1.0,4.0,2.2,1,2,18.0,1.0,1,2.0,1.0,6,2.0,3.0,6.0
45,3,3,1,1,1,1.0,2.0,2,1,1,1,2,1,4,3,3,1,3,4,3,3,4,4,4,4,3,2,2,2,3,3,1,1.0,1.0,1.0,1.4,1,4,18.0,1.0,1,2.0,2.0,4,2.0,3.0,6.0
21,2,1,1,2,1,1.0,97.0,2,2,2,2,2,1,2,2,3,1,3,3,1,1,1,1,1,1,1,1,1,3,3,1,1,1.0,1.0,1.0,3.8,3,1,31.0,2.0,1,2.0,2.0,14,1.0,4.0,1.0
62,2,2,2,2,2,1.0,1.0,2,2,2,2,2,2,4,4,4,3,4,3,99,99,99,98,99,99,98,98,98,3,98,4,1,1.0,1.0,1.0,0.0,99,99,45.0,2.0,2,1.0,1.0,5,,2.0,6.0
89,3,2,1,2,2,2.0,2.0,1,2,2,2,1,1,1,2,1,1,2,3,2,1,2,2,2,2,1,1,1,1,3,1,1,2.0,3.0,2.0,3.2,2,1,60.0,3.0,2,2.0,2.0,17,1.0,4.0,1.0
16,1,1,1,2,1,1.0,97.0,1,1,2,2,1,1,4,1,2,1,2,1,1,1,1,3,3,1,1,1,1,2,3,1,1,1.0,2.0,2.0,3.2,2,1,18.0,1.0,1,2.0,1.0,17,2.0,4.0,6.0
42,2,1,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,1,2,4,2,1,1,3,3,1,1,2,1,1,1,3,2,1,1.0,1.0,2.0,3.0,2,2,24.0,1.0,1,3.0,2.0,5,2.0,1.0,5.0
23,3,1,1,2,1,1.0,97.0,1,1,1,1,1,1,1,2,2,1,2,3,1,1,1,2,2,2,3,1,1,1,3,1,1,1.0,2.0,1.0,3.4,2,2,17.0,1.0,1,2.0,2.0,15,1.0,4.0,6.0
186,3,3,1,1,1,1.0,1.0,1,2,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,4.0,3,1,23.0,1.0,1,2.0,1.0,5,2.0,1.0,6.0
78,98,98,1,98,2,97.0,97.0,2,2,1,1,1,2,2,98,1,2,2,2,98,2,98,98,98,98,1,1,1,1,3,1,1,1.0,1.0,1.0,0.0,99,1,19.0,1.0,1,1.0,1.0,5,3.0,1.0,6.0
176,2,1,1,2,1,1.0,1.0,2,2,1,1,1,1,1,1,2,1,2,4,1,1,2,1,1,1,2,1,1,1,3,1,1,1.0,1.0,1.0,3.8,3,2,33.0,2.0,2,2.0,2.0,16,2.0,4.0,1.0
185,1,1,1,1,1,1.0,1.0,1,1,1,1,2,1,3,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,4.0,3,1,21.0,1.0,2,3.0,1.0,9,1.0,1.0,5.0
194,2,1,1,1,1,1.0,97.0,1,1,1,1,1,1,1,2,3,3,1,4,1,1,1,1,3,1,1,1,1,2,3,1,1,1.0,5.0,3.0,3.4,2,1,73.0,3.0,2,2.0,1.0,8,2.0,4.0,6.0
12,3,1,1,2,1,1.0,2.0,1,1,2,2,2,2,4,2,4,2,2,2,2,3,2,3,4,4,2,1,2,2,3,2,1,4.0,4.0,3.0,2.2,1,2,26.0,1.0,2,3.0,1.0,15,2.0,4.0,1.0
128,3,4,1,2,1,2.0,2.0,1,2,1,1,2,2,1,4,2,3,4,1,1,1,1,1,3,3,1,2,1,1,3,3,1,2.0,2.0,1.0,3.0,2,3,20.0,1.0,1,2.0,1.0,6,3.0,1.0,5.0
138,2,1,1,1,1,1.0,1.0,1,2,1,98,1,2,1,1,98,2,1,98,1,1,1,1,2,1,1,1,1,1,3,2,1,99.0,1.0,1.0,3.8,3,1,21.0,1.0,1,2.0,1.0,15,2.0,4.0,5.0
81,2,2,1,2,1,1.0,2.0,1,1,1,1,1,1,4,2,98,1,2,4,1,1,2,2,2,2,1,1,1,1,3,1,1,1.0,1.0,1.0,3.2,2,1,19.0,1.0,2,2.0,2.0,1,2.0,1.0,4.0
69,3,4,1,2,1,1.0,2.0,1,1,2,1,2,1,2,98,3,2,4,2,3,3,3,98,3,3,3,2,1,2,3,2,1,1.0,4.0,2.0,2.0,1,4,26.0,1.0,2,3.0,1.0,10,2.0,4.0,1.0
30,2,3,1,2,1,1.0,2.0,2,2,1,2,1,1,2,1,98,1,2,1,2,2,2,2,1,1,1,1,1,1,4,1,1,1.0,1.0,1.0,3.4,2,1,15.0,1.0,2,1.0,1.0,10,1.0,3.0,6.0
40,1,1,1,2,1,1.0,97.0,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,4.0,3,1,25.0,1.0,2,2.0,2.0,5,2.0,2.0,2.0
186,1,2,1,1,1,1.0,2.0,1,1,1,1,1,2,1,3,3,1,1,3,1,1,3,1,2,3,1,1,1,1,3,1,1,4.0,2.0,4.0,3.0,2,1,16.0,1.0,2,2.0,1.0,5,2.0,1.0,6.0
46,3,98,1,2,2,2.0,98.0,1,1,1,1,1,98,98,1,2,2,1,1,98,2,98,98,4,4,2,2,1,98,5,3,1,4.0,4.0,4.0,2.6666666666666696,2,3,69.0,3.0,2,1.0,2.0,7,3.0,4.0,3.0
88,2,2,1,1,2,1.0,2.0,2,2,1,1,1,1,1,1,1,1,4,1,1,1,1,2,2,3,2,1,1,1,4,2,1,2.0,4.0,2.0,3.6,3,2,19.0,1.0,1,2.0,2.0,9,2.0,3.0,6.0
63,3,2,2,2,1,1.0,2.0,2,2,1,1,1,1,3,3,1,1,3,4,1,3,2,1,3,4,1,1,1,1,1,1,1,1.0,1.0,1.0,2.6,2,1,22.0,1.0,2,2.0,1.0,1,3.0,1.0,6.0
150,2,2,1,2,1,1.0,2.0,2,2,1,1,1,1,2,3,2,2,2,3,2,2,3,3,3,3,2,1,1,2,3,2,1,1.0,4.0,2.0,2.2,1,2,38.0,2.0,2,3.0,2.0,1,2.0,3.0,1.0
100,4,2,1,1,2,2.0,2.0,2,2,1,1,2,1,2,3,3,1,98,2,2,98,98,98,98,98,98,98,1,98,3,98,1,1.0,4.0,4.0,0.0,99,99,72.0,3.0,1,1.0,1.0,1,,1.0,5.0
150,3,1,1,2,1,1.0,97.0,1,1,1,1,2,2,3,3,3,4,3,4,3,3,3,2,3,3,3,2,2,1,98,4,1,1.0,1.0,1.0,2.2,1,4,43.0,2.0,1,2.0,2.0,1,3.0,3.0,1.0
143,2,1,1,99,1,1.0,1.0,2,2,98,98,98,1,98,2,3,1,3,4,1,1,2,2,2,2,2,1,1,2,99,1,1,3.0,3.0,3.0,3.2,2,2,27.0,1.0,2,2.0,2.0,15,2.0,4.0,1.0
12,2,1,1,2,98,1.0,1.0,2,2,1,1,2,1,2,2,3,2,2,4,2,2,1,2,2,1,1,1,1,1,3,1,1,1.0,1.0,1.0,3.2,2,1,70.0,3.0,2,2.0,1.0,15,2.0,4.0,6.0
154,2,1,1,1,1,1.0,1.0,2,1,1,1,1,1,2,1,3,1,2,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1.0,1.0,1.0,4.0,3,1,24.0,1.0,2,2.0,2.0,16,3.0,3.0,3.0
